seed,pos_rms,pos_mean,pos_std,pos_max,vel_rms,vel_mean,vel_std,vel_max,runtime_s,dv_err_R,dv_err_I,dv_err_C,dv_err_norm,t_star_error,config,mode
21,37.57739870885833,33.43160327522832,17.157761980288996,103.5070239657227,0.0031525361202945352,0.002577605245175464,0.0018150579026041168,0.008949242113197545,3.9019563740002923,,,,,,deltaRIC0,BLS-B
22,35.59265428637287,29.854348211982455,19.379239716432572,102.89175520190298,0.002823353309873965,0.0021482935432652487,0.001831982195421428,0.008955523915767523,2.7118108440008655,,,,,,deltaRIC0,BLS-B
23,35.28569548846929,31.399165841365075,16.09884128039764,89.79161778445226,0.00274777746040664,0.002214983372441645,0.0016260779906652084,0.008044689761146516,2.6639270880004915,,,,,,deltaRIC0,BLS-B
24,34.052828909201544,27.411168348532023,20.20452935576052,98.52000234157335,0.0028063617255483873,0.002124493141404958,0.0018336289228593158,0.00865867278213525,3.394539208999049,,,,,,deltaRIC0,BLS-B
25,38.112056881955425,32.10581634111704,20.536441679216672,114.6916156299322,0.0027147265184204895,0.0020606422635812676,0.0017673408079253137,0.00904491680383422,2.7106848590010486,,,,,,deltaRIC0,BLS-B
26,36.857878277172404,28.926766544848995,22.841746175690293,123.22614241027566,0.0030077068939024926,0.002258504067267058,0.001986318236780485,0.009726255921936383,2.6641286090016365,,,,,,deltaRIC0,BLS-B
27,34.23902965731305,27.551350155881796,20.328164119328495,100.82815022265724,0.0028652995859553016,0.0021643191400141882,0.0018776752587824836,0.008094292802803198,3.541983707997133,,,,,,deltaRIC0,BLS-B
28,36.100399042702676,32.34476502663016,16.032934429306795,85.50349663635204,0.0025798150571510795,0.00205115367059682,0.0015646770748945673,0.00756922822999287,2.6877207750003436,,,,,,deltaRIC0,BLS-B
29,35.46131561926536,27.537814579586186,22.342194915215565,110.00859751938792,0.0031021018870309733,0.002348893934550688,0.0020262609411801115,0.0091740414872024,2.6861709779986995,,,,,,deltaRIC0,BLS-B
30,40.38472564206625,32.5755609674948,23.869622804686138,129.84882218116678,0.0031164545032790936,0.00240031267786937,0.0019876588538952347,0.009970416551164374,2.7026914689995465,,,,,,deltaRIC0,BLS-B
31,36.39102807066508,30.60959033192015,19.681460915083367,105.15444582481155,0.0026866018529179327,0.0020349119957326104,0.0017541273288235357,0.008863704521854698,2.6619154020008864,,,,,,deltaRIC0,BLS-B
32,35.29753851876967,28.304995085185034,21.0889420956026,110.52770569268787,0.0030407577770900896,0.002391784625684597,0.0018776512357923808,0.008918988921723109,4.618425217002368,,,,,,deltaRIC0,BLS-B
33,39.08814796421798,30.006115351596595,25.050276501054388,126.70728464848327,0.0029312165498747832,0.00216560664893739,0.001975393202463245,0.009710787332694263,2.7114384039996366,,,,,,deltaRIC0,BLS-B
34,36.33565906204021,27.73841217965902,23.470419877457854,122.9941320698436,0.003036308218282539,0.0022289950580139583,0.002061734373715353,0.009835788056158834,2.700560098001006,,,,,,deltaRIC0,BLS-B
35,40.276310654996834,34.149246835546826,21.354393939953123,120.89986500808935,0.0030500592531030905,0.0023628473733910502,0.0019286818652900725,0.009653388144234184,3.656570945000567,,,,,,deltaRIC0,BLS-B
36,35.4421695368927,29.88968651049417,19.046102535328007,102.03069979564357,0.0030724294680341073,0.002433830284151748,0.0018751781206035253,0.008769640759964876,3.7508028539996303,,,,,,deltaRIC0,BLS-B
37,39.72970303157191,34.23753578518739,20.15540737209018,121.67481389524211,0.0031593818990812276,0.0025870415329935824,0.0018135352466407489,0.009863908988430656,2.688869378001982,,,,,,deltaRIC0,BLS-B
38,42.0575672442565,37.41688517269639,19.20457410302062,110.0330482883537,0.0033851935219240963,0.0027914493924985234,0.0019150314540488603,0.008484560599121548,2.681131813002139,,,,,,deltaRIC0,BLS-B
39,36.56273617562791,27.636658875577083,23.938436934009633,121.11099576233495,0.002979161006691694,0.0022122810287509157,0.001995297710523685,0.009416479926086635,3.756306950999715,,,,,,deltaRIC0,BLS-B
40,35.04027022183534,25.921606271223673,23.5773379654892,105.0723186824276,0.0031273758987188814,0.0023094776436426647,0.002108742048094659,0.008454526855002182,2.6964561909990152,,,,,,deltaRIC0,BLS-B
41,35.00834828021689,28.978697241815343,19.642289975361038,107.03595155486896,0.0027529274018981433,0.0021098812175299247,0.001768335524733953,0.008624400634440078,2.672145440999884,,,,,,deltaRIC0,BLS-B
42,38.54556213380886,30.22450307493615,23.921533690056215,107.97235730544764,0.0031757728437615874,0.0023375546096037186,0.002149737565912167,0.008384281433803526,2.6886848120011564,,,,,,deltaRIC0,BLS-B
43,39.194740685096235,32.28020979217007,22.230963837526833,117.81603145994212,0.0032301929286996625,0.0024361304271938392,0.002121182429288359,0.009600323172150302,2.7087462279996544,,,,,,deltaRIC0,BLS-B
44,38.47919556393461,28.37249097052865,25.993273117766353,131.15267438443658,0.0029970784381859687,0.002099077194917309,0.0021392414764157233,0.010210541431998472,3.570559747000516,,,,,,deltaRIC0,BLS-B
45,40.5739351670331,36.223790163638185,18.277889405489763,116.87373190015026,0.0028047460158187355,0.002206114089693692,0.0017319528967342163,0.00947233663878782,2.6929853660003573,,,,,,deltaRIC0,BLS-B
