tSec,x,y,z,vx,vy,vz,
33180,-8303794.77341861,-41334261.6168066,-4864.54056990746,3014.74279419338,-605.650996025122,-5.41736518226454,
33240,-8122831.27980099,-41370204.8114305,-5189.54271820136,3017.36403373199,-592.453579576679,-5.41602246927962,
33300,-7941712.24498889,-41405355.8194609,-5514.46119145397,3019.92749240128,-579.244818390139,-5.41457601800848,
33360,-7760441.13731288,-41439713.9678026,-5839.28976606969,3022.43312110538,-566.024965475808,-5.41302585216915,
33420,-7579021.42801604,-41473278.5985477,-6164.02221993576,3024.88087185683,-552.794274056527,-5.41137199747103,
33480,-7397456.59118742,-41506049.0689878,-6488.65233254171,3027.27069777754,-539.55299756281,-5.40961448161442,
33540,-7215750.10369545,-41538024.7516263,-6813.17388509881,3029.60255309963,-526.301389627977,-5.40775333429003,
33600,-7033905.44512131,-41569205.0341908,-7137.58066065945,3031.87639316637,-513.039704083287,-5.40578858717842,
33660,-6851926.09769223,-41599589.3196445,-7461.86644423655,3034.09217443297,-499.768194953062,-5.4037202739494,
33720,-6669815.54621474,-41629177.0261976,-7786.02502292287,3036.24985446749,-486.487116449813,-5.40154843026142,
33780,-6487577.27800788,-41657967.5873188,-8110.05018601034,3038.34939195159,-473.196722969358,-5.39927309376091,
33840,-6305214.78283637,-41685960.4517458,-8433.93572510928,3040.39074668136,-459.897269085936,-5.39689430408155,
33900,-6122731.55284372,-41713155.0834959,-8757.67543426763,3042.37387956805,-446.589009547324,-5.39441210284356,
33960,-5940131.08248527,-41739550.9618765,-9081.26311009013,3044.29875263889,-433.272199269943,-5.3918265336529,
34020,-5757416.86846124,-41765147.581495,-9404.69255185742,3046.16532903774,-419.947093333964,-5.38913764210045,
34080,-5574592.4096497,-41789944.4522681,-9727.95756164512,3047.97357302584,-406.613946978413,-5.38634547576117,
34140,-5391661.20703951,-41813941.0994318,-10051.0519444429,3049.72344998247,-393.273015596269,-5.38345008419318,
34200,-5208626.76366321,-41837137.0635499,-10373.9695082732,3051.41492640564,-379.924554729562,-5.38045151893686,
34260,-5025492.5845299,-41859531.9005233,-10696.7040643106,3053.04796991272,-366.568820064464,-5.37734983351383,
34320,-4842262.17655801,-41881125.1815981,-11019.2494270003,3054.62254924105,-353.206067426386,-5.374145083426,
34380,-4658939.04850814,-41901916.4933741,-11341.5994141768,3056.13863424853,-339.836552775061,-5.37083732615447,
34440,-4475526.71091577,-41921905.4378125,-11663.747847183,3057.59619591424,-326.460532199633,-5.36742662115847,
34500,-4292028.676024,-41941091.6322437,-11985.6885509887,3058.99520633895,-313.07826191374,-5.36391302987422,
34560,-4108448.4577162,-41959474.7093745,-12307.4153543091,3060.33563874565,-299.689998250595,-5.36029661571377,
34620,-3924789.57144871,-41977054.3172951,-12628.9220897232,3061.61746748013,-286.295997658067,-5.35657744406383,
34680,-3741055.5341834,-41993830.119486,-12950.2025937928,3062.84066801136,-272.896516693752,-5.35275558228448,
34740,-3557249.86432031,-42009801.7948242,-13271.2507071801,3064.00521693207,-259.491812020054,-5.34883109970791,
34800,-3373376.08163018,-42024969.0375894,-13592.0602747666,3065.11109195912,-246.082140399255,-5.34480406763712,
34860,-3189437.70718701,-42039331.5574702,-13912.6251457708,3066.15827193394,-232.667758688587,-5.34067455934456,
34920,-3005438.26330057,-42052889.0795691,-14232.939173867,3067.14673682297,-219.248923835297,-5.33644265007073,
34980,-2821381.27344888,-42065641.3444082,-14552.9962173025,3068.076467718,-205.82589287172,-5.33210841702274,
35040,-2637270.26221069,-42077588.1079337,-14872.7901390163,3068.94744683655,-192.398922910341,-5.32767193937288,
35100,-2453108.75519791,-42088729.1415212,-15192.3148067566,3069.75965752219,-178.968271138861,-5.32313329825705,
35160,-2268900.27898804,-42099064.2319793,-15511.5640931985,3070.51308424488,-165.534194815258,-5.31849257677329,
35220,-2084648.3610566,-42108593.1815544,-15830.5318760619,3071.20771260125,-152.09695126285,-5.31374985998016,
35280,-1900356.5297095,-42117315.8079339,-16149.212038229,3071.84352931488,-138.656797865355,-5.30890523489509,
35340,-1716028.3140154,-42125231.9442501,-16467.5984678617,3072.42052223656,-125.213992061948,-5.30395879049279,
35400,-1531667.24373814,-42132341.439083,-16785.6850585191,3072.93868034447,-111.768791342324,-5.29891061770352,
35460,-1347276.84926898,-42138644.1564635,-17103.4657092748,3073.39799374447,-98.3214532417504,-5.29376080941132,
35520,-1162860.66155904,-42144139.9758759,-17420.9343248338,3073.79845367022,-84.8722353361246,-5.28850946045231,
35580,-978422.212051556,-42148828.7922599,-17738.0848156501,3074.14005248337,-71.4213952370311,-5.28315666761283,
35640,-793965.032614241,-42152710.5160133,-18054.9110980432,3074.42278367369,-57.969190586795,-5.27770252962762,
35700,-609492.655471561,-42155785.0729927,-18371.4070943149,3074.64664185921,-44.5158790535368,-5.27214714717792,
35760,-425008.613137057,-42158052.4045158,-18687.5667328664,3074.8116227863,-31.0617183262268,-5.26649062288955,
35820,-240516.43834563,-42159512.4673621,-19003.3839483149,3074.91772332978,-17.6069661097378,-5.26073306133096,
35880,-56019.6639858423,-42160165.2337735,-19318.8526816096,3074.96494149292,-4.15188011989938,-5.25487456901123,
35940,128478.176967797,-42160010.6914554,-19633.9668801487,3074.95327640752,9.30328192144939,-5.24891525437804,
36000,312973.551522544,-42159048.8435764,-19948.7204978951,3074.88272833392,22.7582622914068,-5.24285522781557,
36060,497462.926735128,-42157279.7087683,-20263.1074954931,3074.75329866096,36.212803270955,-5.23669460164243,
36120,681942.769779467,-42154703.3211259,-20577.1218403837,3074.56498990598,49.6666471499073,-5.2304334901095,
36180,866409.548014368,-42151319.7302062,-20890.7575069213,3074.31780571474,63.1195362318539,-5.22407200939773,
36240,1050859.72905124,-42147129.0010276,-21204.0084764888,3074.01175086138,76.5712128391087,-5.21761027761596,
36300,1235289.78082179,-42142131.2140681,-21516.8687376133,3073.64683124828,90.0214193176548,-5.2110484147986,
36360,1419696.1716457,-42136326.4652646,-21829.3322860818,3073.22305390599,103.469898042089,-5.20438654290338,
36420,1604075.37029834,-42129714.86601,-22141.3931250564,3072.74042699304,116.916391420569,-5.19762478580903,
36480,1788423.84607843,-42122296.5431521,-22453.0452651895,3072.19895979582,130.360641899753,-5.19076326931285,
36540,1972738.06887568,-42114071.6389903,-22764.2827247389,3071.59866272838,143.802391969746,-5.18380212112836,
36600,2157014.50923851,-42105040.3112732,-23075.0995296825,3070.93954733221,157.241384169043,-5.17674147088285,
36660,2341249.6384416,-42095202.7331956,-23385.4897138331,3070.22162627604,170.677361089465,-5.16958145011486,
36720,2525439.92855359,-42084559.0933951,-23695.4473189535,3069.44491335558,184.110065381107,-5.16232219227171,
36780,2709581.85250468,-42073109.5959482,-24004.96639487,3068.60942349324,197.539239757268,-5.15496383270691,
36840,2893671.88415417,-42060854.4603669,-24314.0409995877,3067.71517273786,210.964626999396,-5.14750650867761,
36900,3077706.49835811,-42047793.9215939,-24622.6651994039,3066.76217826436,224.385969962021,-5.13995035934191,
36960,3261682.1710368,-42033928.2299985,-24930.8330690225,3065.75045837346,237.80301157769,-5.13229552575626,
37020,3445595.37924235,-42019257.6513713,-25238.5386916675,3064.68003249127,251.215494861899,-5.12454215087272,
37080,3629442.6012262,-42003782.4669197,-25545.7761591969,3063.55092116893,264.623162918029,-5.11669037953625,
37140,3813220.31650658,-41987502.9732618,-25852.5395722162,3062.36314608223,278.02575894227,-5.1087403584819,
37200,3996925.00593603,-41970419.4824214,-26158.8230401916,3061.11673003114,291.423026228554,-5.10069223633202,
37260,4180553.15176876,-41952532.3218213,-26464.620681563,3059.81169693944,304.814708173477,-5.09254616359343,
37320,4364101.23772814,-41933841.8342774,-26769.9266238575,3058.44807185416,318.200548281226,-5.08430229265451,
37380,4547565.74907404,-41914348.377992,-27074.7350038017,3057.02588094518,331.5802901685,-5.0759607777823,
37440,4730943.17267018,-41894052.326547,-27379.0399674343,3055.54515150468,344.953677569426,-5.06752177511951,
37500,4914229.9970515,-41872954.0688964,-27682.8356702193,3054.00591194661,358.320454340482,-5.05898544268159,
37560,5097422.71249138,-41851054.0093592,-27986.1162771571,3052.40819180614,371.68036446541,-5.05035194035363,
37620,5280517.81106896,-41828352.5676112,-28288.8759628977,3050.75202173909,385.033152060124,-5.04162142988736,
37680,5463511.78673631,-41804850.1786776,-28591.1089118519,3049.03743352135,398.378561377627,-5.032794074898,
37740,5646401.13538567,-41780547.2929237,-28892.8093183032,3047.26446004823,411.71633681291,-5.02387004086115,
37800,5829182.35491653,-41755444.3760469,-29193.9713865197,3045.43313533386,425.046222907862,-5.01484949510964,
37860,6011851.9453028,-41729541.9090678,-29494.5893308646,3043.54349451049,438.367964356171,-5.00573260683026,
37920,6194406.40865986,-41702840.3883202,-29794.6573759083,3041.59557382784,451.681306008218,-4.99651954706057,
37980,6376842.24931154,-41675340.3254426,-30094.1697565385,3039.58941065241,464.985992875974,-4.98721048868561,
38040,6559155.9738572,-41647042.2473674,-30393.1207180718,3037.5250434667,478.281770137895,-4.97780560643458,
38100,6741344.09123856,-41617946.6963113,-30691.5045163633,3035.40251186851,491.568383143808,-4.96830507687748,
38160,6923403.11280667,-41588054.2297648,-30989.3154179179,3033.22185657017,504.845577419793,-4.95870907842174,
38220,7105329.55238875,-41557365.4204815,-31286.5476999996,3030.98311939774,518.113098673073,-4.9490177913088,
38280,7287119.92635496,-41525880.8564668,-31583.195650742,3028.6863432902,531.370692796884,-4.93923139761065,
38340,7468770.75368515,-41493601.1409669,-31879.2535692579,3026.33157229861,544.618105875354,-4.92935008122632,
38400,7650278.55603562,-41460526.8924572,-32174.7157657487,3023.9188515853,557.855084188373,-4.9193740278784,
38460,7831639.85780567,-41426658.7446301,-32469.5765616137,3021.44822742295,571.08137421646,-4.90930342510942,
38520,8012851.18620429,-41391997.3463833,-32763.8302895594,3018.91974719369,584.296722645624,-4.89913846227831,
38580,8193909.07131665,-41356543.3618068,-33057.4712937081,3016.33345938823,597.500876372226,-4.88887933055671,
38640,8374810.04617059,-41320297.4701706,-33350.4939297068,3013.6894136049,610.693582507833,-4.87852622292537,
38700,8555550.64680305,-41283260.3659112,-33642.8925648354,3010.98766054866,623.874588384066,-4.86807933417039,
38760,8736127.41232645,-41245432.7586187,-33934.6615781153,3008.22825203017,637.043641557449,-4.85753886087952,
38820,8916536.88499499,-41206815.3730228,-34225.7953604168,3005.41124096475,650.200489814251,-4.84690500143836,
38880,9096775.61027092,-41167408.9489791,-34516.2883145673,3002.53668137137,663.344881175321,-4.83617795602659,
38940,9276840.13689069,-41127214.2414547,-34806.1348554588,2999.60462837161,676.476563900924,-4.8253579266141,
39000,9456727.01693112,-41086232.0205138,-35095.3294101549,2996.61513818861,689.595286495564,-4.81444511695715,
39060,9636432.8058754,-41044463.0713029,-35383.8664179983,2993.56826814593,702.700797712814,-4.80343973259441,
39120,9815954.06267916,-41001908.1940358,-35671.7403307173,2990.46407666651,715.792846560127,-4.79234198084307,
39180,9995287.34983634,-40958568.203978,-35958.9456125324,2987.30262327147,728.871182303656,-4.78115207079482,
39240,10174429.2334451,-40914443.931431,-36245.4767402628,2984.08396857903,741.935554473058,-4.76987021331187,
39300,10353376.2832734,-40869536.2217169,-36531.3282034325,2980.8081743033,754.985712866299,-4.7584966210229,
39360,10532125.0728252,-40823845.9351614,-36816.4945043761,2977.47530325309,768.02140755445,-4.74703150831897,
39420,10710672.1794056,-40777373.9470777,-37100.9701583443,2974.08541933069,781.042388886481,-4.73547509134939,
39480,10889014.1841866,-40730121.1477497,-37384.7496936096,2970.63858753067,794.048407494051,-4.72382758801763,
39540,11067147.6722727,-40682088.4424147,-37667.8276515711,2967.13487393859,807.039214296283,-4.71208921797708,
39600,11245069.2327662,-40633276.7512462,-37950.1985868595,2963.57434572973,820.014560504543,-4.70026020262688,
39660,11422775.4588325,-40583687.0093361,-38231.8570674418,2959.9570711678,832.974197627214,-4.68834076510762,
39720,11600262.9477656,-40533320.1666766,-38512.7976747254,2956.28311960363,845.917877474454,-4.67633113029713,
39780,11777528.3010529,-40482177.1881425,-38793.0150036626,2952.55256147382,858.845352162959,-4.66423152480609,
39840,11954568.1244408,-40430259.0534719,-39072.5036628542,2948.76546829937,871.756374120713,-4.65204217697376,
39900,12131379.0279993,-40377566.757248,-39351.2582746528,2944.92191268431,884.650696091736,-4.63976331686352,
39960,12307957.6261871,-40324101.3088796,-39629.2734752667,2941.02196831433,897.528071140823,-4.62739517625852,
40020,12484300.5379165,-40269863.7325819,-39906.5439148627,2937.06570995529,910.388252658278,-4.61493798865719,
40080,12660404.3866181,-40214855.067357,-40183.0642576687,2933.05321345183,923.230994364644,-4.60239198926879,
40140,12836265.8003056,-40159076.3669735,-40458.8291820764,2928.9845557259,936.05605031542,-4.58975741500887,
40200,13011881.41164,-40102528.6999466,-40733.8333807436,2924.85981477524,948.86317490578,-4.57703450449475,
40260,13187247.8579948,-40045213.1495175,-41008.0715606959,2920.67906967195,961.652122875278,-4.56422349804094,
40320,13362361.7815198,-39987130.8136325,-41281.5384434287,2916.44240056085,974.422649312548,-4.55132463765451,
40380,13537219.8292056,-39928282.804922,-41554.2287650085,2912.14988865806,987.174509660004,-4.53833816703044,
40440,13711818.6529479,-39868670.2506793,-41826.137276174,2907.80161624935,999.907459718521,-4.52526433154697,
40500,13886154.9096118,-39808294.2928385,-42097.258742437,2903.39766668856,1012.62125565212,-4.51210337826091,
40560,14060225.2610952,-39747156.0879531,-42367.5879441828,2898.93812439603,1025.31565399264,-4.49885555590283,
40620,14234026.3743936,-39685256.8071734,-42637.1196767708,2894.42307485695,1037.99041164441,-4.48552111487237,
40680,14407554.9216634,-39622597.6362242,-42905.8487506342,2889.85260461969,1050.64528588888,-4.47210030723335,
40740,14580807.5802855,-39559179.7753819,-43173.76999138,2885.22680129418,1063.28003438933,-4.45859338670903,
40800,14753781.0329296,-39495004.4394516,-43440.878239888,2880.54575355017,1075.89441519545,-4.44500060867716,
40860,14926471.967617,-39430072.8577438,-43707.1683524105,2875.80955111557,1088.48818674801,-4.43132223016512,
40920,15098877.0777846,-39364386.2740505,-43972.6352006706,2871.01828477465,1101.0611078835,-4.41755850984499,
40980,15270993.0623479,-39297945.9466216,-44237.2736719609,2866.17204636638,1113.61293783873,-4.40370970802855,
41040,15442816.6257644,-39230753.1481409,-44501.078669242,2861.27092878258,1126.14343625544,-4.38977608666234,
41100,15614344.4780965,-39162809.165701,-44764.0451112399,2856.31502596617,1138.65236318492,-4.37575790932261,
41160,15785573.3350748,-39094115.3007794,-45026.1679325441,2851.30443290937,1151.1394790926,-4.36165544121025,
41220,15956499.9181609,-39024672.8692129,-45287.442083705,2846.23924565181,1163.60454486266,-4.3474689491457,
41280,16127120.95461,-38954483.2011728,-45547.8625313302,2841.11956127875,1176.04732180258,-4.33319870156387,
41340,16297433.1775339,-38883547.6411388,-45807.4242581821,2835.94547791917,1188.46757164772,-4.31884496850896,
41400,16467433.3259633,-38811867.5478739,-46066.1222632737,2830.71709474389,1200.8650565659,-4.30440802162927,
41460,16637118.1449104,-38739444.2943976,-46323.951561965,2825.43451196363,1213.23953916195,-4.28988813417201,
41520,16806484.3854311,-38666279.2679603,-46580.9071860586,2820.09783082714,1225.59078248226,-4.27528558097805,
41580,16975528.8046875,-38592373.8700158,-46836.9841838952,2814.70715361918,1237.91855001931,-4.26060063847665,
41640,17144248.1660097,-38517729.5161951,-47092.1776204488,2809.26258365861,1250.2226057162,-4.24583358468016,
41700,17312639.2389579,-38442347.636279,-47346.4825774216,2803.76422529636,1262.50271397119,-4.23098469917866,
41760,17480698.7993842,-38366229.6741705,-47599.8941533384,2798.21218391342,1274.7586396422,-4.21605426313465,
41820,17648423.6294946,-38289377.0878674,-47852.4074636405,2792.60656591883,1286.99014805131,-4.20104255927759,
41880,17815810.5179102,-38211791.3494341,-48104.0176407802,2786.94747874763,1299.19700498926,-4.18594987189854,
41940,17982856.2597292,-38133473.9449732,-48354.7198343138,2781.23503085877,1311.37897671995,-4.17077648684467,
42000,18149557.6565879,-38054426.3745973,-48604.509210995,2775.46933173303,1323.53582998488,-4.15552269151377,
42060,18315911.5167218,-37974650.1524002,-48853.3809548677,2769.65049187093,1335.66733200766,-4.14018877484878,
42120,18481914.6550273,-37894146.8064274,-49101.3302673588,2763.77862279056,1347.77325049844,-4.12477502733219,
42180,18647563.8931223,-37812917.8786473,-49348.3523673699,2757.85383702549,1359.85335365837,-4.10928174098052,
42240,18812856.059407,-37730964.9249214,-49594.4424913696,2751.87624812253,1371.90741018405,-4.09370920933869,
42300,18977787.9891247,-37648289.5149743,-49839.595893485,2745.84597063962,1383.93518927191,-4.0780577274744,
42360,19142356.5244228,-37564893.2323638,-50083.8078455928,2739.76312014358,1395.93646062271,-4.06232759197247,
42420,19306558.5144125,-37480777.6744505,-50327.0736374099,2733.62781320787,1407.91099444588,-4.04651910092913,
42480,19470390.8152298,-37395944.4523668,-50569.3885765845,2727.44016741039,1419.85856146394,-4.03063255394635,
42540,19633850.2900954,-37310395.1909864,-50810.7479887857,2721.2003013312,1431.77893291693,-4.01466825212604,
42600,19796933.8093749,-37224131.5288932,-51051.1472177938,2714.90833455021,1443.67188056671,-3.99862649806433,
42660,19959638.2506383,-37137155.1183491,-51290.5816255893,2708.56438764492,1455.53717670142,-3.98250759584573,
42720,20121960.4987206,-37049467.6252633,-51529.0465924425,2702.16858218806,1467.37459413976,-3.96631185103728,
42780,20283897.4457805,-36961070.7291595,-51766.5375170019,2695.72104074528,1479.18390623541,-3.95003957068275,
42840,20445445.9913607,-36871966.1231444,-52003.0498163828,2689.22188687277,1490.9648868813,-3.93369106329672,
42900,20606603.0424469,-36782155.5138744,-52238.5789262555,2682.67124511491,1502.71731051401,-3.91726663885864,
42960,20767365.5135268,-36691640.6215236,-52473.1203009326,2676.06924100182,1514.44095211801,-3.90076660880693,
43020,20927730.3266496,-36600423.1797504,-52706.6694134569,2669.41600104701,1526.13558723005,-3.88419128603298,
43080,21087694.4114848,-36508504.9356643,-52939.2217556879,2662.7116527449,1537.80099194338,-3.86754098487516,
43140,21247254.7053809,-36415887.6497925,-53170.7728383889,2655.95632456838,1549.4369429121,-3.85081602111278,
43200,21406408.1534239,-36322573.0960458,-53401.3181913127,2649.15014596634,1561.0432173554,-3.83401671196007,
43260,21565151.7084961,-36228563.061685,-53630.8533632882,2642.29324736116,1572.6195930618,-3.81714337606005,
43320,21723482.3313344,-36133859.3472863,-53859.3739223053,2635.38576014624,1584.16584839349,-3.80019633347847,
43380,21881396.9905881,-36038463.7667068,-54086.8754556007,2628.42781668343,1595.68176229046,-3.78317590569763,
43440,22038892.6628773,-35942378.14705,-54313.353569742,2621.41955030053,1607.16711427482,-3.76608241561024,
43500,22195966.3328509,-35845604.3286303,-54538.8038907128,2614.36109528866,1618.62168445499,-3.74891618751324,
43560,22352614.9932438,-35748144.1649379,-54763.2220639964,2607.25258689974,1630.04525352987,-3.73167754710154,
43620,22508835.6449349,-35649999.5226034,-54986.6037546595,2600.09416134385,1641.4376027931,-3.71436682146184,
43680,22664625.2970044,-35551172.2813615,-55208.9446474357,2592.88595578662,1652.79851413722,-3.69698433906631,
43740,22819980.966791,-35451664.3340158,-55430.2404468084,2585.62810834662,1664.12777005782,-3.67953042976629,
43800,22974899.6799491,-35351477.5864014,-55650.4868770932,2578.32075809263,1675.42515365772,-3.66200542478603,
43860,23129378.4705055,-35250613.9573494,-55869.6796825201,2570.96404504105,1686.69044865114,-3.64440965671625,
43920,23283414.3809166,-35149075.3786492,-56087.8146273155,2563.55811015316,1697.92343936781,-3.62674345950785,
43980,23437004.4621246,-35046863.7950122,-56304.8874957835,2556.10309533241,1709.12391075711,-3.60900716846545,
44040,23590145.7736141,-34943981.1640339,-56520.8940923868,2548.5991434217,1720.29164839217,-3.59120112024101,
44100,23742835.3834684,-34840429.4561566,-56735.8302418277,2541.04639820064,1731.426438474,-3.57332565282732,
44160,23895070.3684256,-34736210.6546318,-56949.691789128,2533.44500438278,1742.52806783554,-3.55538110555159,
44220,24046847.8139347,-34631326.7554818,-57162.4745997089,2525.79510761281,1753.59632394578,-3.5373678190689,
44280,24198164.814211,-34525779.7674616,-57374.1745594707,2518.09685446378,1764.63099491381,-3.51928613535567,
44340,24349018.4722921,-34419571.7120204,-57584.7875748719,2510.35039243429,1775.63186949285,-3.50113639770316,
44400,24499405.9000933,-34312704.6232627,-57794.3095730074,2502.55586994562,1786.59873708432,-3.48291895071083,
44460,24649324.2184626,-34205180.5479094,-58002.7365016876,2494.71343633893,1797.53138774187,-3.46463414027975,
44520,24798770.5572361,-34097001.5452586,-58210.0643295153,2486.82324187231,1808.42961217537,-3.44628231360601,
44580,24947742.0552929,-33988169.6871459,-58416.2890459643,2478.88543771797,1819.29320175492,-3.42786381917402,
44640,25096235.8606096,-33878687.0579048,-58621.4066614555,2470.9001759593,1830.12194851488,-3.40937900674988,
44700,25244249.1303152,-33768555.7543269,-58825.4132074344,2462.86760958793,1840.91564515778,-3.39082822737462,
44760,25391779.0307452,-33657777.8856212,-59028.3047364468,2454.78789250084,1851.67408505834,-3.37221183335755,
44820,25538822.7374963,-33546355.5733742,-59230.077322215,2446.66117949735,1862.39706226739,-3.35353017826942,
44880,25685377.43548,-33434290.9515088,-59430.7270597134,2438.48762627615,1873.08437151582,-3.33478361693574,
44940,25831440.3189764,-33321586.1662436,-59630.2500652431,2430.26738943235,1883.73580821852,-3.31597250542991,
45000,25977008.5916886,-33208243.3760519,-59828.642476507,2422.00062645444,1894.35116847825,-3.29709720106645,
45060,26122079.4667953,-33094264.7516197,-60025.900452684,2413.68749572125,1904.93024908959,-3.2781580623941,
45120,26266650.1670048,-32979652.4758047,-60222.0201745028,2405.32815649893,1915.47284754278,-3.25915544918902,
45180,26410717.9246078,-32864408.7435944,-60416.9978443152,2396.92276893791,1925.97876202762,-3.24008972244786,
45240,26554279.9815306,-32748535.7620634,-60610.8296861693,2388.47149406975,1936.44779143733,-3.22096124438084,
45300,26697333.5893876,-32632035.7503319,-60803.5119458819,2379.97449380413,1946.87973537238,-3.20177037840481,
45360,26839876.0095342,-32514910.9395225,-60995.0408911112,2371.43193092569,1957.27439414431,-3.18251748913634,
45420,26981904.513119,-32397163.5727178,-61185.4128114278,2362.8439690909,1967.63156877958,-3.16320294238468,
45480,27123416.3811359,-32278795.9049172,-61374.6240183868,2354.21077282495,1977.95106102336,-3.14382710514477,
45540,27264408.9044766,-32159810.2029939,-61562.6708455981,2345.53250751856,1988.23267334331,-3.12439034559024,
45600,27404879.3839818,-32040208.7456511,-61749.5496487975,2336.80933942481,1998.47620893337,-3.10489303306632,
45660,27544825.1304935,-31919993.8233785,-61935.2568059161,2328.04143565596,2008.6814717175,-3.0853355380828,
45720,27684243.4649059,-31799167.7384085,-62119.7887171508,2319.22896418021,2018.84826635347,-3.06571823230692,
45780,27823131.7182168,-31677732.8046716,-62303.1418050327,2310.37209381853,2028.97639823653,-3.04604148855624,
45840,27961487.2315792,-31555691.3477529,-62485.3125144965,2301.47099424133,2039.0656735032,-3.02630568079154,
45900,28099307.3563513,-31433045.7048465,-62666.2973129486,2292.52583596529,2049.11589903491,-3.00651118410964,
45960,28236589.4541477,-31309798.2247113,-62846.0926903351,2283.53679035004,2059.12688246175,-2.9866583747362,
46020,28373330.8968899,-31185951.267626,-63024.6951592093,2274.50402959486,2069.0984321661,-2.96674763001855,
46080,28509529.0668564,-31061507.2053435,-63202.1012547989,2265.4277267354,2079.03035728631,-2.94677932841847,
46140,28645181.3567329,-30936468.4210459,-63378.3075350725,2256.30805564036,2088.92246772035,-2.92675384950489,
46200,28780285.169662,-30810837.3092981,-63553.3105808059,2247.14519100811,2098.77457412944,-2.9066715739467,
46260,28914837.9192931,-30684616.2760028,-63727.1069956477,2237.9393083634,2108.58648794165,-2.88653288350541,
46320,29048837.0298318,-30557807.7383536,-63899.6934061851,2228.69058405391,2118.35802135555,-2.86633816102788,
46380,29182279.9360891,-30430414.1247892,-64071.0664620081,2219.39919524695,2128.08898734375,-2.84608779043894,
46440,29315164.0835306,-30302437.8749464,-64241.2228357747,2210.06531992599,2137.77919965648,-2.82578215673411,
46500,29447486.9283253,-30173881.4396138,-64410.1592232744,2200.68913688728,2147.42847282518,-2.80542164597218,
46560,29579245.9373943,-30044747.2806844,-64577.8723434918,2191.27082573641,2157.036622166,-2.78500664526787,
46620,29710438.5884591,-29915037.8711089,-64744.3589386702,2181.81056688484,2166.60346378338,-2.76453754278437,
46680,29841062.3700902,-29784755.6948475,-64909.6157743738,2172.30854154649,2176.12881457351,-2.74401472772593,
46740,29971114.7817547,-29653903.2468233,-65073.6396395499,2162.7649317342,2185.61249222785,-2.72343859033044,
46800,30100593.3338644,-29522483.0328736,-65236.4273465913,2153.17992025628,2195.05431523662,-2.70280952186195,
46860,30229495.5478236,-29390497.5697025,-65397.9757313969,2143.55369071298,2204.45410289227,-2.68212791460317,
46920,30357818.9560759,-29257949.3848322,-65558.281653433,2133.88642749296,2213.8116752929,-2.66139416184796,
46980,30485561.1021522,-29124841.0165548,-65717.341995794,2124.17831576979,2223.12685334573,-2.64060865789383,
47040,30612719.5407168,-28991175.0138838,-65875.1536652615,2114.42954149835,2232.39945877051,-2.61977179803441,
47100,30739291.8376151,-28856953.9365048,-66031.713592365,2104.64029141129,2241.62931410291,-2.59888397855184,
47160,30865275.5699195,-28722180.3547268,-66187.0187314399,2094.81075301543,2250.81624269795,-2.57794559670923,
47220,30990668.3259759,-28586856.8494328,-66341.066060687,2084.94111458817,2259.9600687333,-2.55695705074303,
47280,31115467.7054498,-28450986.0120304,-66493.85258223,2075.03156517389,2269.06061721272,-2.53591873985547,
47340,31239671.3193726,-28314570.4444023,-66645.3753221738,2065.0822945803,2278.11771396935,-2.51483106420684,
47400,31363276.7901867,-28177612.7588558,-66795.6313306612,2055.0934933748,2287.13118566905,-2.49369442490791,
47460,31486281.7517913,-28040115.5780736,-66944.6176819302,2045.06535288084,2296.1008598137,-2.47250922401225,
47520,31608683.8495877,-27902081.535063,-67092.3314743699,2034.99806517425,2305.02656474453,-2.45127586450849,
47580,31730480.740524,-27763513.2731055,-67238.7698305767,2024.89182307953,2313.90812964533,-2.42999475031268,
47640,31851670.0931404,-27624413.4457061,-67383.9298974097,2014.74682016618,2322.74538454579,-2.40866628626051,
47700,31972249.5876133,-27484784.716543,-67527.8088460452,2004.56325074496,2331.53816032467,-2.38729087809963,
47760,32092216.9158001,-27344629.7594156,-67670.4038720319,1994.34130986419,2340.2862887131,-2.36586893248184,
47820,32211569.7812829,-27203951.258194,-67811.7121953442,1984.08119330599,2348.98960229773,-2.34440085695532,
47880,32330305.899413,-27062751.9067676,-67951.7310604365,1973.78309758253,2357.64793452396,-2.32288705995688,
47940,32448422.9973538,-26921034.4089928,-68090.4577362954,1963.44721993225,2366.26111969911,-2.30132795080411,
48000,32565918.8141251,-26778801.4786418,-68227.8895164931,1953.07375831611,2374.82899299559,-2.27972393968759,
48060,32682791.1006456,-26636055.8393506,-68364.0237192392,1942.66291141375,2383.35139045403,-2.25807543766301,
48120,32799037.6197764,-26492800.2245665,-68498.8576874322,1932.2148786197,2391.82814898643,-2.23638285664334,
48180,32914656.1463637,-26349037.3774956,-68632.3887887111,1921.72986003958,2400.25910637925,-2.21464660939097,
48240,33029644.4672812,-26204770.051051,-68764.614415506,1911.20805648622,2408.64410129653,-2.19286710950978,
48300,33144000.3814725,-26060001.0077993,-68895.5319850879,1900.64966947583,2416.98297328294,-2.17104477143728,
48360,33257721.699993,-25914733.0199077,-69025.1389396193,1890.05490122414,2425.27556276688,-2.14918001043665,
48420,33370806.2460523,-25768968.8690916,-69153.4327462028,1879.42395464251,2433.52171106349,-2.12727324258885,
