tSec,x,y,z,vx,vy,vz,
29940,-24223698.1069058,34022493.5258605,-2121713.94326926,-2498.33506438187,-1808.87826208641,-218.851450630542,
30000,-24373360.0533648,33913627.3937043,-2134824.16224695,-2490.3882505007,-1819.98698252749,-218.155127490392,
30060,-24522543.7104363,33804095.7894669,-2147892.47216513,-2482.39211017399,-1831.06062750553,-217.454484204186,
30120,-24671246.1231113,33693900.8243812,-2160918.61421629,-2474.34679616458,-1842.09897362821,-216.749534162624,
30180,-24819464.3455775,33583044.6230637,-2173902.33039909,-2466.25246226289,-1853.10179816531,-216.040290846368,
30240,-24967195.4412806,33471529.3234748,-2186843.36352371,-2458.10926328409,-1864.06887905372,-215.326767825807,
30300,-25114436.4829861,33359357.0768785,-2199741.45721724,-2449.91735506533,-1874.99999490237,-214.608978760804,
30360,-25261184.5528401,33246530.047802,-2212596.35592904,-2441.67689446293,-1885.89492499719,-213.886937400456,
30420,-25407436.7424308,33133050.413995,-2225407.80493609,-2433.3880393495,-1896.75344930602,-213.160657582838,
30480,-25553190.1528489,33018920.3663884,-2238175.55034831,-2425.05094861109,-1907.57534848357,-212.430153234754,
30540,-25698441.8947489,32904142.1090531,-2250899.33911389,-2416.66578214429,-1918.36040387629,-211.695438371482,
30600,-25843189.0884091,32788717.8591585,-2263578.91902459,-2408.23270085329,-1929.10839752729,-210.956527096517,
30660,-25987428.8637923,32672649.8469303,-2276214.03872101,-2399.75186664693,-1939.81911218122,-210.213433601316,
30720,-26131158.3606059,32555940.3156082,-2288804.44769787,-2391.22344243575,-1950.49233128915,-209.46617216503,
30780,-26274374.728362,32438591.5214037,-2301349.89630927,-2382.64759212896,-1961.12783901344,-208.714757154248,
30840,-26417075.1264369,32320605.7334571,-2313850.13577391,-2374.02448063143,-1971.72542023257,-207.959203022727,
30900,-26559256.7241313,32201985.2337944,-2326304.91818034,-2365.35427384062,-1982.28486054597,-207.199524311127,
30960,-26700916.700729,32082732.3172837,-2338713.99649213,-2356.63713864353,-1992.8059462789,-206.43573564674,
31020,-26842052.2455572,31962849.2915919,-2351077.12455311,-2347.8732429136,-2003.2884644872,-205.667851743219,
31080,-26982660.5580445,31842338.4771404,-2363394.05709247,-2339.06275550754,-2013.73220296212,-204.895887400303,
31140,-27122738.8477806,31721202.207061,-2375664.54973001,-2330.20584626224,-2024.13695023511,-204.119857503542,
31200,-27262284.3345748,31599442.8271512,-2387888.35898118,-2321.30268599154,-2034.50249558257,-203.339777024017,
31260,-27401294.2485142,31477062.6958296,-2400065.2422623,-2312.35344648305,-2044.82862903064,-202.555661018062,
31320,-27539765.8300225,31354064.1840904,-2412194.95789559,-2303.35830049496,-2055.11514135994,-201.767524626976,
31380,-27677696.3299179,31230449.6754585,-2424277.2651143,-2294.31742175271,-2065.36182411027,-200.975383076746,
