seed,pos_rms,pos_mean,pos_std,pos_max,vel_rms,vel_mean,vel_std,vel_max,runtime_s,dv_err_R,dv_err_I,dv_err_C,dv_err_norm,t_star_error,sweep,sweep_value
3,22.67732949339841,19.642776492054654,11.332369771382439,66.47295586078738,0.01184410165681072,0.006807562107809422,0.009692256816922658,0.3803213881828135,14.415268607001053,0.020094814679498918,-0.0034869672554461717,-0.014914513896968018,0.025266642880026842,4.149728591579333,sigma_v0,50.0
4,13961671.647438172,5290464.161693033,12920497.828826899,44724869.22714188,1803.4537560377378,762.9301139495187,1634.130683695646,5744.487538237298,120.00994205200186,0.003437712936628423,-0.00861335225433102,0.004870324869376108,0.010475102463704833,4.483596908637992,sigma_v0,50.0
5,32.98419592476296,30.197307112974624,13.269507297855549,62.22263982021828,0.014742164526223279,0.009398122519900416,0.011358111991839873,0.44675800475427546,14.423133864998817,0.017201341156410255,0.019252553005658535,-0.0017494353624440961,0.025876774507312048,-1.6557667039651278,sigma_v0,50.0
1,37.31897788252367,31.89350077820173,19.378098934290133,82.90334904709208,0.01424312082909893,0.010700818025834223,0.009399945985498702,0.33403228403764545,18.539552161000756,0.0179288755952971,0.018975057573268672,-0.004570968465855807,0.02650266293670032,8.555880152496684,sigma_dv,0.01
2,28.10969743377633,25.76278120948628,11.244296072702472,62.27362714028625,0.01613625912109237,0.00787711595381694,0.014082964981606655,0.564496430688445,14.438515837999148,0.0027499098738879013,0.010037752430881453,0.013896548142083076,0.017361812360563205,-10.80060383959426,sigma_dv,0.01
3,22.66919241696887,19.635587151936903,11.328548099215949,66.48130875513678,0.011818737298585971,0.006805987011989011,0.00966235437797766,0.37904258352659864,14.416142697999021,0.02007426102769183,-0.003526929819176128,-0.014911915356450256,0.025254314668096575,4.263631874751809,sigma_dv,0.01
4,21.013904062019837,17.88000022106101,11.040369378903584,48.12027203065107,0.012314334455193589,0.007348313397890461,0.009881554699577974,0.37870597056258654,14.40513492899845,0.0034377647308757586,-0.008607331090465575,0.004870737270276759,0.010470360853466879,4.495373692525391,sigma_dv,0.01
5,32.998876783005876,30.210007303452777,13.27709786306232,62.193097203026795,0.014750621614413977,0.009404227568757825,0.011364037215999956,0.447002925406063,21.129945046999637,0.017202641839048183,0.019287080096567988,-0.0017297954653759384,0.025902018014935347,-1.675949839869645,sigma_dv,0.01
1,37.32410266797414,31.896545403179513,19.382957238573848,82.93511563942583,0.014243450754764717,0.010701334441419906,0.009399858008304575,0.33403008284083824,20.830531902000075,0.01792886926402182,0.018976513801070682,-0.0045724500845310545,0.026503956853725454,8.556126697872969,sigma_dv,0.025
2,28.108878792015485,25.76184026788119,11.2444054069743,62.28396417444256,0.016135667386486204,0.007876771396687975,0.01408247969540992,0.5644766707659696,15.80731252500118,0.002750515272244569,0.010039204875800678,0.013896115421484168,0.017362401694706892,-10.798755052781416,sigma_dv,0.025
