scenario,config,est,mode,seed,pos_rms,vel_rms,dv_err_norm,t_star_error,rigid_dev,n_iters,converged,runtime_s,wall_s,n_steps,q_mult,q_pos_R,q_vel_R,q_pos_I,q_vel_I,q_pos_C,q_vel_C
lunisolar,RIC0.5,FGO,FGO-G,161,201.71017837474957,0.02997632229877395,0.09424527575680591,-43.01617849953618,5208.40879989552,5.0,True,12.616757747997326,12.996983233002538,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,159,206.76969957872618,0.03489984364110806,0.12358949778542323,-104.22006376173522,2916.795475064593,5.0,True,13.486691784997674,13.869160935999389,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,154,197.6604119774633,0.02765544414084133,0.09350819427690123,-4.856959651027864,4287.425631823782,6.0,True,20.703986927001097,21.226066993996938,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,162,199.06503827344295,0.030677604897768468,0.13255380322117014,-41.07132992542029,2891.0653116161393,7.0,True,10.611070696999377,10.840415170998313,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,163,189.77928678578192,0.0305290400723326,0.10057248413229067,-61.28901485254028,3210.6641064789796,5.0,True,12.594633107000845,12.973861654998473,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,166,214.83107456104142,0.03535392302612213,0.13661488504481586,-100.93408956075291,3325.2827591743066,5.0,True,9.901718044002337,10.220137323998642,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,149,203.15877492426253,0.03234561266387756,0.13574859024568614,-73.00117240765394,3365.667383040138,8.0,True,29.118764508999448,29.63827379400027,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,164,196.59444884800945,0.029792328873132334,0.1144239658627366,-48.64536155773385,3727.742352955005,5.0,True,12.576206413999898,12.956299534998834,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,165,205.10230428407914,0.02805910200229331,0.11207238215973572,-12.01665418871562,2592.838502029448,5.0,True,12.564943687000778,12.942433520998748,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,156,175.51022467757738,0.025444207359325843,0.1113583206749299,0.7418460099142976,2619.881174069374,7.0,True,24.111470797997754,24.641831662996992,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,172,191.46114347028436,0.03056500350166458,0.11887779208035018,-66.44053783756681,2663.561183275937,5.0,True,7.1864715090014215,7.414916268000525,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,169,212.78430322237895,0.03725586819864689,0.15178368295696207,-116.12728128649906,2890.323835749962,6.0,True,14.994157189998077,15.372839135001414,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,167,212.088813167484,0.03306371319753795,0.14033498642425232,-64.70361856712407,2760.913154610627,8.0,True,20.26773924200097,20.650304601000244,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,170,174.94181696909158,0.028245682959533672,0.10068808851625864,-40.05284319027123,2776.6882114372306,7.0,True,17.466454381999938,17.84494186699885,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,173,203.52645272710078,0.0316124219491577,0.1248022227275185,-61.800409904433764,2598.7700341992554,5.0,True,12.88447704599821,13.263430379000056,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,174,228.63255004578284,0.03554942747480311,0.1350090147573791,-87.9956586851622,3765.252997568112,6.0,True,12.101560570001311,12.432261332000053,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,160,201.78448481631875,0.03604006465451405,0.12879778389515112,-115.66561216922128,3360.019974028105,7.0,True,31.723228951002966,32.24657250300152,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,176,166.6468091330821,0.024040570648934105,0.08696942632713502,5.927734707220225,4119.375170865711,5.0,True,12.572779584003001,12.952515953002148,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,177,165.39329626706353,0.02609744510650196,0.09578153711057108,-32.010441225946124,2800.687020005988,5.0,True,12.26485717399919,12.647456695001893,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,179,193.60432191933853,0.032548859195283386,0.1153445497852631,-84.66858592862991,3114.651448199026,7.0,True,10.431558921998658,10.671759728000325,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,178,226.43282132839286,0.03430497359479455,0.12757819951904534,-62.838213933762745,3777.155046527495,4.0,True,13.47411455099791,13.99885740800164,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,171,225.9182117926649,0.03248189959821521,0.12100012390357925,-69.69764152180142,4865.27488500789,6.0,True,21.969668806999834,22.493659849002142,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,175,165.11247855210163,0.02580450690610272,0.10459571587494408,-18.393765042637824,2634.871166021364,6.0,True,20.73599947600087,21.256285598999966,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,139,216.01019343780428,0.02889321688291977,0.1260400792781987,10.931193824806542,2829.8003497316054,15.0,True,66.50930511400293,67.02978182399966,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,168,199.34797623266905,0.035696355224710256,0.10886048587740613,-119.20663778210292,3538.5618785923184,8.0,True,29.134219343999575,29.66354453400345,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,182,241.88611237781134,0.0375892681307119,0.13604333842395935,-102.36327158944914,3285.8856901915024,4.0,True,10.122528140000213,10.50157285000023,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,188,208.94081414674292,0.03011857282257539,0.0837420237503826,-39.94117236203601,6550.7993232162735,7.0,True,10.25111033400026,10.4812449380006,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,186,186.37397683389918,0.024852531454724294,0.0924791184588095,17.810956706023717,3620.3359720455264,5.0,True,12.25927138499901,12.638486294999893,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,187,183.74501340890205,0.031482607583089676,0.12667407494593347,-80.62277600583911,2833.470666613412,5.0,True,12.265598492002027,12.64890756299792,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,181,216.3712738200049,0.03438476063690348,0.13296327645516004,-85.39798874331609,2662.3692328758098,6.0,True,15.035415219001152,15.415300738997757,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,183,172.5587961442452,0.028428129320394072,0.10507885625286455,-62.30325217670179,3524.546170457018,6.0,True,15.360937867000757,15.740539174003061,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,184,197.70102687733487,0.031597283022760644,0.1055751502983787,-80.2931393112085,3261.039535761537,8.0,True,16.164597008999408,16.473248841000895,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,180,179.88122203422262,0.028452664681168426,0.09533242063369293,-54.08228042058181,3934.231079163443,8.0,True,20.228680398002325,20.607334234002337,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,195,180.08535638533635,0.029906715493368822,0.0900601623270668,-59.60239273488696,3587.8428723634966,4.0,True,5.770284250000259,5.996625952000613,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,194,173.7644376701323,0.02567172658643906,0.10534865959570205,-17.326482091513753,2565.793873731342,4.0,True,9.799995123998087,10.179369156001485,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
