seed,pos_rms,pos_mean,pos_std,pos_max,vel_rms,vel_mean,vel_std,vel_max,runtime_s,n_iters,converged,rigid_dev,dv_err_R,dv_err_I,dv_err_C,dv_err_norm,t_star_error,config,mode
108,953.8456460037179,846.7792614516105,439.0744797590895,1529.0529189535255,0.07142743911063935,0.0650272067217941,0.029552350902511106,0.11117210927820136,5.8841552610010694,3,True,,,,,,,deltaC0.2,BLS-B
109,953.9589444942785,846.8695400007969,439.1465017502439,1538.8733608926982,0.07115594207436621,0.06474030454214469,0.029527293480455,0.11188612728312594,3.747267982000267,4,True,,,,,,,deltaC0.2,BLS-B
110,953.9766465576274,846.5233797422715,439.8518042785076,1535.4196080394688,0.07135139501404986,0.06495345455513535,0.029530836625550352,0.11163745417936839,8.86055884399866,4,True,,,,,,,deltaC0.2,BLS-B
111,953.8260514651967,846.306723366227,439.9421171458908,1535.0090071636466,0.07136790443223862,0.06494774460153088,0.029583242794248548,0.1116082442985187,5.931195831999503,4,True,,,,,,,deltaC0.2,BLS-B
112,953.888822425174,845.7284826897013,441.1884167961132,1542.2413255002045,0.07127529511042961,0.06484860337003681,0.02957746327923481,0.1121318661086562,2.9863724280003225,3,True,,,,,,,deltaC0.2,BLS-B
113,953.9853618473259,846.6781344296385,439.57275540884075,1539.9349860902648,0.0712215507308,0.06481235639208097,0.029527406716571003,0.11196951575877721,5.790487988999303,4,True,,,,,,,deltaC0.2,BLS-B
114,953.9078215626829,845.4372051696657,441.78735173538837,1544.442510933023,0.07131141236676858,0.06487840152486998,0.029599164672690744,0.1122964715271584,5.781912337999529,4,True,,,,,,,deltaC0.2,BLS-B
115,953.8696811612026,846.2098233323535,440.22301568000887,1537.1093165214713,0.07132719160776159,0.06491172901323063,0.029564094763128632,0.11175989210766855,3.941775151000911,4,True,,,,,,,deltaC0.2,BLS-B
116,953.8742627155233,846.5767882138571,439.526848700501,1542.608261944661,0.07113119042404518,0.06470119726680526,0.029553363994370044,0.11216606100189028,4.349544523000077,3,True,,,,,,,deltaC0.2,BLS-B
117,953.9038714096938,846.9167162429843,438.9358400023882,1530.2641031191329,0.07134925234493249,0.06495374950108801,0.02952501034598911,0.1112541569697127,6.041639897001005,3,True,,,,,,,deltaC0.2,BLS-B
118,953.9271551641966,847.4967208905058,437.8656477042898,1531.0877498362354,0.07127946960281126,0.06488825663503855,0.029500456568051083,0.11132736562009671,6.041161715000271,3,True,,,,,,,deltaC0.2,BLS-B
119,953.9235616590281,845.5523748098401,441.6008864819968,1541.122198887222,0.07140749543385021,0.06498707785443529,0.029592399633637398,0.11205623152269972,8.817994348999491,4,True,,,,,,,deltaC0.2,BLS-B
120,953.9657465634727,845.6452473202495,441.51416885653634,1550.030730699902,0.07107442360995878,0.06462482825415297,0.0295838683171944,0.11269944410619431,6.117976988000009,3,True,,,,,,,deltaC0.2,BLS-B
121,953.872683785224,846.9270178224867,438.84817802280475,1534.531234748967,0.07123516073894484,0.06482569001970649,0.02953096745743752,0.11157192069878971,4.61752896300095,4,True,,,,,,,deltaC0.2,BLS-B
122,953.8262302762093,846.038661435432,440.45778562703026,1538.1203842141713,0.07132100430978626,0.0648974587741462,0.029580491889327088,0.11183396968473802,8.45315486599975,4,True,,,,,,,deltaC0.2,BLS-B
123,953.9671303644039,847.8851727527993,437.20020544557286,1519.4141772464457,0.07147247845274439,0.06509918804449788,0.029502726859141626,0.11046894697144918,7.99231796300046,4,True,,,,,,,deltaC0.2,BLS-B
124,953.856850319698,846.3376613520679,439.9493764956679,1539.5194784657306,0.07122381979036982,0.06480394954067233,0.029551321957927205,0.11193494043124784,2.8071446630001446,3,True,,,,,,,deltaC0.2,BLS-B
125,953.8988463708299,847.3360774002671,438.114803497358,1532.6709191501902,0.07121542644118228,0.06481190601521983,0.0295136206161453,0.11143370746906389,6.0681181979998655,3,True,,,,,,,deltaC0.2,BLS-B
126,953.8277111500355,846.817734992385,438.96130382994187,1529.7650413661788,0.07137729236456272,0.0649751360885946,0.02954571975032717,0.11122295256695601,8.439497363000555,4,True,,,,,,,deltaC0.2,BLS-B
127,953.8962892981876,847.0279325467574,438.7046981996173,1530.6265800575095,0.07129221321357439,0.0648932924836601,0.029520166929065544,0.11127540084383229,5.449151547998554,3,True,,,,,,,deltaC0.2,BLS-B
128,953.8759761381726,845.8973110206889,440.83683723291495,1541.4488725501385,0.07129662892245925,0.06487243350989709,0.029576623644541198,0.11208102295256672,4.657712738000555,3,True,,,,,,,deltaC0.2,BLS-B
129,953.8842769738504,845.8431407004637,440.9587227710787,1537.2799968064933,0.07143810440814548,0.06502134443679902,0.02959100419148088,0.1117766066117344,4.325527470999077,3,True,,,,,,,deltaC0.2,BLS-B
130,953.8231794622179,847.0977078248849,438.41091578248876,1531.647974429011,0.07126412512171866,0.06485625404986256,0.02953374070421252,0.11136160383706219,3.944637438000427,4,True,,,,,,,deltaC0.2,BLS-B
131,953.9064915101364,845.3793639138988,441.8951522858219,1543.5841404821626,0.07132692130507236,0.06489195923439306,0.02960681221580356,0.11223169953978357,2.9349260379985935,3,True,,,,,,,deltaC0.2,BLS-B
