scenario,config,est,mode,n_seeds,n_converged,pos_rms_mean,pos_rms_std,vel_rms_mean,vel_rms_std,runtime_mean,runtime_std,iters_mean,iters_median,iters_max,rigid_dev_mean,dv_err_mean,dv_err_std,t_star_mean,t_star_std,t_star_rms,t_star_abs_mean,n_steps,q_mult,q_pos_R,q_vel_R,q_pos_I,q_vel_I,q_pos_C,q_vel_C
eps100,RIC0.5,FGO,FGO-G,20,20.0,13.709805477845602,1.7031332713633593,0.015463086425194806,0.0012781148875409003,33.22603896115034,34.71151488211578,10.05,8.5,36.0,2.905265338728537,0.002847970569340714,0.001028239195474044,-16.569453829938357,16.138047896031956,22.846478079177746,19.91343767388571,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps100,RIC0.5,BLS,BLS-G,20,20.0,13.898192024111173,1.6377203646783998,0.015537983498474841,0.0013362994177878568,12.556474333050573,13.105482663875147,4.9,4.0,13.0,,0.002957461952187823,0.0010307409029530624,-17.398888555261145,16.334985255622207,23.584136174444094,20.514263723411933,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps100,RIC0.5,EKF,EKF-G,20,,156.82808401355425,42.99285548912773,0.12698298484746334,0.0477199687219179,1.786310961851268,0.6409586807471105,,,,,0.09715730024887217,0.08272167534343128,-15.661452554075003,27.869608592629522,31.355389091105106,25.648264282779202,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps150,RIC0,FGO,FGO-G,20,20.0,13.878014999535164,1.7571534970172191,0.0013629220134735878,0.0001984693158278504,12.539105276948249,4.7820785734306375,5.3,5.0,7.0,4.493633893009603,0.002493461247180267,0.0006008319744844629,-17.30956043428414,119.08261194765983,117.35099457308074,85.38611172445198,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps150,RIC0,BLS,BLS-G,20,20.0,14.326665032781358,1.6487901008322303,0.0014204842278967914,0.0001935420289084478,10.65560918174815,3.928645416958707,4.65,5.0,6.0,,0.002640396541904963,0.0006599653193770217,-17.035615699972187,119.13703113263199,117.36337921183072,85.57291786719107,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps150,RIC0,EKF,EKF-G,20,,151.33610098387246,38.61126283764282,0.12353158080500208,0.048608042152771695,1.7805271154487854,0.6639141925827438,,,,,0.011019689217282882,0.011971318536507593,11.318074114450429,126.12288955714664,123.44931311429883,103.01833586898428,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps150,I0.2,FGO,FGO-G,20,20.0,14.216465592666145,1.9483624797564094,0.00489791489516697,0.0009872583439693064,17.104810700748203,11.026349108271262,6.85,6.0,18.0,3.9676668331688463,0.0033363125467788845,0.0015247925627578705,-40.998978272552264,67.14221504282118,77.2242799138123,59.95459494178467,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps150,I0.2,BLS,BLS-G,20,20.0,14.526017383513793,1.9213894208748838,0.004957885649833297,0.0010272302631534687,12.354606953550682,8.812181560783523,5.15,5.0,13.0,,0.003501872570053699,0.00159397286464258,-45.04695876682708,67.19199186903221,79.48744603333223,62.43994725409684,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps150,I0.2,EKF,EKF-G,20,,154.05283466294287,39.896949860156234,0.12389268734315736,0.04850319110805168,2.080025554799067,0.4210595582639652,,,,,0.013759568379919604,0.012991375771698475,-12.008717464153596,66.19960331641707,65.6313751221342,54.657152404058436,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps150,RIC0.5,FGO,FGO-G,20,20.0,13.776545818870645,1.6964965451971372,0.017539448280284725,0.0007610799818794138,18.451428053498965,6.789592541035708,7.05,7.0,12.0,2.8577098022150182,0.002870902766761415,0.0010202433042442365,-16.465524154949527,16.157861344222567,22.784559349598847,19.81934976397533,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps150,RIC0.5,BLS,BLS-G,20,20.0,13.962903977733912,1.6315872851373936,0.017586280529169558,0.000799895058965614,11.946176283349633,6.915368829158099,4.9,4.0,14.0,,0.0029785000886703742,0.0010243407237973182,-17.287429393167987,16.36142103746039,23.519492096356316,20.414823392897233,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
