seed,pos_rms,pos_mean,pos_std,pos_max,vel_rms,vel_mean,vel_std,vel_max,runtime_s,n_iters,converged,rigid_dev,dv_err_R,dv_err_I,dv_err_C,dv_err_norm,t_star_error,config,mode
6,15.794951785822175,14.323844113791713,6.656424845233485,42.51993968270433,0.001555259419503387,0.0013783455631735152,0.0007204133330483947,0.004647673540203748,12.500203018998945,5,True,4.214472552383405,-0.003553845250236627,0.0007475029238448325,-5.5640067545261686e-06,0.0036316122648153357,-164.67682236563996,deltaRIC0,FGO-G
7,12.257914863355383,10.71771500327156,5.948702539707002,38.594469242791504,0.0011053496545315794,0.0009280436926716498,0.0006004438052519574,0.0035322916282161184,17.1484824629988,5,True,11.206725395394727,0.00035224808291219495,0.0014534511920592278,0.00039839183326773297,0.001547680565371334,29.02593196476664,deltaRIC0,FGO-G
8,16.297165946150752,13.460606006942518,9.187475376959593,54.88842033634901,0.0014371924969081831,0.0011547591920873404,0.0008556012397483835,0.0048588874087310855,17.075477667000087,5,True,2.359093938706369,0.0010506337220857493,0.0017026753867598408,0.00014905173759798525,0.0020062779247009893,79.32061330406577,deltaRIC0,FGO-G
9,14.205882480882032,11.52999083487358,8.298578698088145,47.84094107236922,0.0012580794278793138,0.0009879753639045138,0.0007788892907023982,0.004086701148104987,12.480061277999994,5,True,5.3594812164907095,0.00022650985999216858,0.0014120758750847163,-0.00026335778891733834,0.0014541741019057411,-101.27964372210408,deltaRIC0,FGO-G
10,10.674777752823072,9.192720312727468,5.426303836326733,33.27099921706918,0.0010857385287759388,0.0009185978389423409,0.0005787971692734869,0.0027157207299108167,9.977173598999798,4,True,1.1894877480317516,-0.001815457198918285,0.0011097274975447225,-0.0002612029763513782,0.0021437366803704963,221.30919875437394,deltaRIC0,FGO-G
11,15.82876832618752,14.812313203864985,5.580796025185327,29.013226640156876,0.0012703980998791445,0.0011654117010330748,0.0005056944722574448,0.0028516472804948436,12.917649689999962,5,True,1.7315645899623704,-0.001798177083872466,0.0011331978716521507,0.0005546636581484128,0.002196640620345447,28.880845965068147,deltaRIC0,FGO-G
12,14.095975938790453,11.188390747986807,8.574173437557846,53.323248824754266,0.0015616672738600474,0.001227414125781488,0.0009655357259457243,0.005678578022758539,17.62519700499979,5,True,7.865365469641461,-0.0027551612208369237,0.0004788127154538761,0.0015203937084340877,0.003183044454281134,50.472273991086695,deltaRIC0,FGO-G
13,13.264722732492851,11.763393689048064,6.12988075629345,37.75779831800052,0.0014539537898759349,0.0012389110851148178,0.0007609736830365549,0.0035396596385515325,12.535235623001427,5,True,1.1912079265144084,-0.002301149712136693,0.0010659564784122383,0.0004445107057947141,0.0025747122128699975,-242.55151223282155,deltaRIC0,FGO-G
14,10.48037788715233,9.279946434031501,4.870412183688108,30.569769667168767,0.0011795489765707317,0.0010339818480470983,0.000567641899473751,0.002837325499988768,17.21800161000101,5,True,1.8044905746401791,-0.002007342134403786,0.0010537021750149503,0.0006513699166098547,0.0023588118802584305,-2.6770319733186625,deltaRIC0,FGO-G
15,13.177080745920119,12.268978487621109,4.80703899035458,26.590591169953534,0.001141634325397929,0.0010082187722034416,0.0005355593714084084,0.0030372157146024386,13.927793998998823,6,True,3.8220502806908403,-0.001815721162368975,0.0010115359699213512,0.0005632294934654394,0.0021534334956595726,39.509182018533465,deltaRIC0,FGO-G
16,14.748715690598425,12.2858709252952,8.159778803931527,47.34321669071926,0.001309837626823961,0.0010121472814228225,0.0008314039267120497,0.004150034360913096,17.26385921200017,5,True,8.878520928087662,-0.0005601904902619343,0.0009070769665729505,0.0019109128529857472,0.0021881933050745812,13.233033465039625,deltaRIC0,FGO-G
17,12.9890056665554,11.407200357772078,6.212088876010463,33.33378887993308,0.0012379872312206408,0.001031984281453321,0.000683828068668303,0.0038001393020768233,15.016944072000115,6,True,6.5903796665162515,-0.0018588897925406885,0.0008759027610337923,0.001886798747243612,0.0027897466587843865,72.48635317372828,deltaRIC0,FGO-G
18,17.038994730248756,15.549546228729017,6.966990275439169,42.27066525391613,0.0018641284006670042,0.0016838244008918059,0.0007998187801837817,0.0047791910693848515,15.3752788769998,6,True,2.9361583904787762,-0.0028399152229201053,0.0008718296729066779,-0.00021468011775219924,0.0029784715887333914,-295.8672856337871,deltaRIC0,FGO-G
19,13.772256171397048,11.092180603345735,8.16324503572842,44.19682076914305,0.0011941744758465962,0.0009407366240042071,0.0007355727584818922,0.003757516177789427,24.973903485000847,7,True,2.638590976440114,-0.001163362482713413,0.0008849729076544074,0.00103059057408807,0.0017884927298892188,-50.56220148917782,deltaRIC0,FGO-G
20,12.634640802566159,11.393815562137531,5.4603218903158295,33.66854227990427,0.0012742820009858352,0.001062614014875888,0.0007033107943333513,0.0033882336465178874,36.63469442799942,9,True,2.913010791820492,-0.001991516522913883,0.0009798213046140333,9.319601933766322e-05,0.002221457482833046,76.22546660018997,deltaRIC0,FGO-G
21,12.092606450279616,10.187762234849714,6.514647450746213,35.200021453827844,0.0009869729622137885,0.0008564085400177408,0.0004905915212534172,0.002798838032930859,35.581995923999784,12,True,1.0143781335559703,-0.001563112382784442,0.001109983020760271,0.0007469527869419527,0.0020575036071682844,-67.02705466750922,deltaRIC0,FGO-G
22,11.368542249073426,10.530295970584577,4.284462584835771,29.968080511397773,0.0010955491696189902,0.0009521769112484004,0.000541836795297546,0.0026735155000040325,9.979574204999153,4,True,8.152143759888991,-0.0008995384245875151,0.0011821937025467378,0.0014224997459836642,0.002056758822753446,-202.72174839587387,deltaRIC0,FGO-G
23,16.060462293678132,14.372904415153995,7.1664543366649465,39.94801321876394,0.0012235653685410196,0.001075992968273763,0.0005825387054250879,0.002836365173546111,29.695137307999175,8,True,4.8488556522301165,-0.0014875686031708205,0.001098388738079062,0.0008728662327369583,0.002044801611240296,-44.67420103328914,deltaRIC0,FGO-G
24,12.475950382839724,10.934801753011,6.006617065988663,27.2037833928218,0.0009970540642011206,0.0009018010960530512,0.0004252900070510567,0.002839279495768302,23.18359494499964,5,True,9.062612135785544,-0.002689182309204,0.0009341214985764915,0.000215293002683036,0.0028549317930981863,15.65591463783494,deltaRIC0,FGO-G
25,10.1660128550268,7.761401432623209,6.56570370716228,36.03115079759752,0.0011583707011557467,0.0009328634202377942,0.0006867230303974818,0.0032758111245208893,17.478147596999406,5,True,4.790110917261064,-0.001589411439610582,0.001002940375031775,0.0007747021579500311,0.0020328014053926408,53.9688069685144,deltaRIC0,FGO-G
26,10.886325231484168,10.357428440073205,3.3519774990908813,20.842636673789222,0.0011210791901113452,0.000980268411347737,0.000543959917838156,0.002889293609764767,23.630763518000094,5,True,1.5936280895983475,-0.0023428931707490663,0.001156150590249684,0.0012267748471971314,0.002886314106709949,-99.07079417847126,deltaRIC0,FGO-G
27,13.175367189622426,11.064805647461727,7.1526482204340445,44.200252839354654,0.0013997451139975859,0.0011378018942347593,0.0008152872092924726,0.004748823781066448,13.06608869000047,6,True,8.33827557303466,-0.0027917165615698567,0.0007005686914953272,0.00021251988070538329,0.002886112012958251,83.90075503608386,deltaRIC0,FGO-G
28,13.163800929779862,10.470582220765932,7.9782556287106745,48.14206078197299,0.001497801832295087,0.0011974085252825736,0.0008997906158696769,0.005199864322277107,22.16131356200094,8,True,6.475290114067634,-0.002419315782769523,0.0005697960849578944,0.0008661265284417565,0.0026320964265128324,-90.83218073697935,deltaRIC0,FGO-G
29,12.000825012704379,10.108982717758892,6.467477823510733,30.98116375899898,0.0011487650770276127,0.0010218849073543792,0.0005247975212589981,0.0030469119330468705,15.443402912998863,5,True,11.843316144817608,-0.000767070823721287,0.001147163369533001,0.0008069509460552895,0.0015986091687283323,172.75192386865092,deltaRIC0,FGO-G
30,14.770012451944769,13.858237794517914,5.10906185724922,35.55765252348532,0.0012865388028393317,0.0011913334808113785,0.0004857022016720793,0.0032249163614467185,16.755343531998733,5,True,8.899022875543826,9.137998433882016e-07,0.0015982378221730735,0.00010355549860461905,0.0016015894332025089,-155.15745469233661,deltaRIC0,FGO-G
31,14.808424471276847,13.1875116104193,6.736391678529914,42.877964883922516,0.0014038575515921386,0.0012411245218056637,0.0006560685532281952,0.00402580760207853,16.023822716999348,6,True,10.381144444431678,-0.0006118511521263501,0.0010945484735766836,9.13695256676102e-05,0.0012572774489300737,247.09552238501783,deltaRIC0,FGO-G
32,15.860144486683621,13.577468423709037,8.19734922652835,43.514900635518366,0.0015102131877625807,0.0012423937789617478,0.0008586044319063133,0.004691853584596627,12.32990941800017,4,True,4.933588785808173,-0.0014153739041817557,0.0006306506691058707,0.0020531572066609404,0.0025722476689358947,175.50955592237733,deltaRIC0,FGO-G
33,12.73343638659715,9.865523095383413,8.050581113557751,46.009413671812254,0.001426279790461424,0.001140673363373895,0.0008562349670318131,0.0050283573071355295,18.214074483999866,5,True,5.274597388650394,-0.002391423687935012,0.0006446243531363703,0.00039162615774155534,0.0025075523642190587,-165.72949567917385,deltaRIC0,FGO-G
34,15.214884861364256,12.301373094412833,8.953711037141378,49.654017225726264,0.0013957549794015207,0.0011598982965836829,0.0007763812878389142,0.0045202693321778845,13.620843225999124,6,True,3.641006791306067,0.0002571091696629295,0.0013721188954062377,0.0011845669487614992,0.0018308506887110493,34.9374197628058,deltaRIC0,FGO-G
35,14.50037120126365,13.958390643745636,3.9273522392358142,26.345769923165875,0.0011324196270383472,0.0010373037393011204,0.00045428533339035153,0.002364041185456292,24.848908416000995,7,True,8.903581391177477,-0.001020265471845696,0.0013266770207742305,0.0007077587767187109,0.0018171230108369864,83.54345573666797,deltaRIC0,FGO-G
36,18.240507766544507,16.78323763929015,7.144162506864241,41.94135934423531,0.0016726442267988226,0.0014652608723112984,0.0008066903281414517,0.004906196475938424,18.080324552000093,7,True,11.688142850099828,-0.002871445876135538,0.0005880115846751608,0.0038249140169081997,0.004818809633097037,182.4079356096554,deltaRIC0,FGO-G
37,12.559258922071907,11.872952759507502,4.094872091060471,25.931859174066183,0.0012163588793162655,0.0011167598429968047,0.0004820543292630756,0.003083536136119728,17.58277051100049,5,True,5.278664202898513,-0.0021999397928255814,0.001059506688843668,0.0022542989404938578,0.003323274473899751,-139.48321527461667,deltaRIC0,FGO-G
38,16.11438633711895,13.352918686822361,9.020698951025697,44.603542299027474,0.0016291770645075255,0.0013070298954980344,0.0009725691542465018,0.005005608784026811,12.750903747000848,5,True,2.0484441737961334,-0.0021022686577486013,0.0006330556298785987,-8.173778923469482e-05,0.0021970375522648838,34.81959456260665,deltaRIC0,FGO-G
39,12.272974573045168,10.52304831417417,6.31596065916891,40.828731494755864,0.0011873274971698645,0.0010269344443022545,0.0005959465014926041,0.0036913745644561514,15.681531682999776,6,True,3.3584138730866675,-0.0002537986943807466,0.0013960036409924458,0.0010217950371452028,0.0017485150959794724,61.22738814109471,deltaRIC0,FGO-G
40,12.396176643482905,10.940303690647298,5.8288035249817955,29.830640597627934,0.0011261793605033107,0.0009982465832852265,0.0005213287935487713,0.0028678123847457188,13.971889819000353,5,True,5.313525041758653,-0.0009192507256101372,0.0010785263933275602,0.0014654953501178195,0.002038606803396837,122.82434556467342,deltaRIC0,FGO-G
41,10.045576009833752,8.799206154900817,4.846397467490978,25.530896858329807,0.0010274121970516967,0.0008882383962527322,0.0005163413348483427,0.0027371089418335983,18.838480854001318,7,True,5.125251674646168,-0.001953476162984234,0.001136374749219849,0.00019794942753574937,0.0022686120571560517,-47.40414871867688,deltaRIC0,FGO-G
42,13.200509765512738,11.091865069892215,7.157093498110959,46.0983608483688,0.0015138665545712826,0.0011674391852295866,0.0009637830118029708,0.005108286175072819,12.494174325000131,5,True,4.868635859517684,-0.0028030952472380528,0.000753567794947243,0.0012724235225801742,0.0031692694753658215,-213.27117200282373,deltaRIC0,FGO-G
43,11.52654098879842,10.041070087285958,5.660217192711004,34.748578759030345,0.0011951001662974883,0.0009286662095251551,0.0007522256834025708,0.004001150571613765,14.134697426001367,5,True,6.602481129195294,-0.0024210818621561007,0.0007368412493345437,0.001339465595487275,0.002863344284482085,-152.5544628446296,deltaRIC0,FGO-G
44,11.571188366891489,9.887796324301924,6.010314806331389,33.275038892622874,0.0011349488274371284,0.0009931634734889282,0.0005493042470510484,0.002946855318749052,34.20500314899982,9,True,8.210103589478875,-0.0014987969684638201,0.0009837418526976592,0.0014753601752189771,0.0023218156757261184,128.77200355998502,deltaRIC0,FGO-G
45,11.474550055172612,10.494438804761486,4.640264339644679,29.06186242220914,0.0009692103912787591,0.0008961624460650827,0.00036913636074677474,0.002397869475395501,15.291939390999687,5,True,4.578205919268394,-0.0013640851664224543,0.0013392680146053957,0.0019023424131306111,0.002696900779226861,37.47752149540611,deltaRIC0,FGO-G
46,15.3219144704608,12.783384413779629,8.446664783786085,49.631216592250155,0.001374969917957251,0.0011168860710799899,0.0008019400099227332,0.004002993487871202,33.336776680000185,10,True,1.9485941947424772,-0.0016008180200792754,0.0009404259374836946,-0.0005473795559333981,0.00193562487469976,12.570969008957036,deltaRIC0,FGO-G
47,11.379527358505575,9.827031267549007,5.737865401836387,33.87892030293641,0.0009924298316853724,0.000884394852914877,0.0004502918108923697,0.0030155205548696605,22.11288631900061,6,True,9.70287397333612,-0.0003954866960634208,0.001403655206549028,0.0011011938892937024,0.0018273712396371861,-61.87829141841212,deltaRIC0,FGO-G
48,15.252028208821407,12.385195570554131,8.901196277007392,52.40949038113207,0.001435886218326345,0.0011891256732045011,0.0008048287801175315,0.0045802874903094395,21.778403522999724,8,True,6.684787090561323,-0.00039738949830903905,0.0011019671550974535,0.0008591108441148694,0.0014526945538397425,-9.873624074927648,deltaRIC0,FGO-G
49,12.107545045048912,10.650246492245767,5.758897175006269,33.328185387885625,0.0010801430778453007,0.0009128749495855384,0.0005773806327166855,0.0030091981441280175,7.875947061000261,5,True,5.320561123221105,-0.00036660909931193427,0.0012094498689520473,0.0007719068853672912,0.0014808819861433472,-172.740200011438,deltaRIC0,FGO-G
50,13.615469412788531,11.525721753196532,7.248361566483307,43.661149490025466,0.0011621179379545808,0.0010075693957765357,0.0005790699564045034,0.0035536286552275073,12.451201347999813,5,True,7.324196596836179,0.00044582572300942946,0.0016078325094156037,0.00013313024948683567,0.0016738009490255955,-195.63459525342478,deltaRIC0,FGO-G
51,12.806435632192255,11.817774445574745,4.934065337528871,34.93015391435227,0.001122676478777757,0.0010127927573956538,0.00048441026678604953,0.0031314741499281224,13.015474301999348,5,True,4.066945097417462,7.792759760604591e-05,0.0017234213117930327,0.0010331941531411424,0.0020109062351328344,175.91289527223125,deltaRIC0,FGO-G
52,12.816506144228052,10.333195439259867,7.582077667703917,42.613012514889355,0.0010949974138062763,0.0009209232539328602,0.0005923847538620033,0.00365306285062102,15.78092201400068,6,True,8.819667924879825,-0.00024463021579719334,0.0012629443638413375,0.0016573453188861481,0.0020980147555900103,193.6723519293664,deltaRIC0,FGO-G
53,12.989831925467072,10.807415108836304,7.206629733598109,44.23060945267648,0.0014382571378508458,0.0011409971079250729,0.0008756193204158564,0.004940503121701227,22.933065919,5,True,2.219143256055559,-0.0033207407179066924,0.0005824998430810514,0.00075741518834018,0.0034554743162525884,-34.684422046550026,deltaRIC0,FGO-G
54,16.003586362820496,12.111341074882944,10.46088876912987,47.239291224919356,0.0015307785645767575,0.0011793596651138573,0.0009759066523342324,0.004991159866199064,8.725348503001442,4,True,7.9714265972688905,-0.0016287535827504587,0.000524921867479202,0.0006271751932767139,0.00182256136339548,11.964095869210723,deltaRIC0,FGO-G
55,12.792324104986067,10.857702133797678,6.764159990769947,40.04502164461593,0.0010940147025747132,0.000890753795616423,0.0006351581260163282,0.003473654148719579,21.49303247199896,6,True,6.9859878362574825,-0.0012904300838266038,0.0011389559444072183,0.0003918226896376428,0.0017652069183696714,-121.37043056882976,deltaRIC0,FGO-G
56,14.110643581072104,12.14906095999207,7.177087157228052,41.1831140412171,0.0013747506615875344,0.0011737314860782815,0.0007157470084630689,0.0036107661027423884,15.802399707999939,6,True,9.270713870820757,-0.0013764544280967254,0.000825494317179676,0.0015076926734573638,0.002202091019444936,60.73667343526904,deltaRIC0,FGO-G
57,11.413617328962067,10.69558359917532,3.984363437869976,31.283689368675176,0.0012730587820906762,0.0011193407653636838,0.0006064279954398862,0.0037238126101454177,9.038733476998459,5,True,6.185069274662829,-0.002948388578856485,0.0009063739121763876,0.001992519890220563,0.0036721443862585057,-334.81403740619135,deltaRIC0,FGO-G
58,14.574980238332206,12.410299661177302,7.642938653918196,44.41895837171339,0.0012504453490955263,0.0010181018823695097,0.0007260042205044637,0.0036444886960587475,13.21146557999964,5,True,5.345191384227382,-0.0013483952555039516,0.0010688458087608729,0.0012990150203318865,0.002155931620209487,-35.189035748269816,deltaRIC0,FGO-G
59,9.652045448987604,8.185093896309096,5.11529268546052,29.815239881368203,0.0008537094379372226,0.000760670308027075,0.0003875570756792912,0.002470609388138116,17.279395584000667,6,True,6.47081270686193,-0.0008838987040941345,0.0012568357176540265,0.0010636756729855222,0.0018687746995214288,36.76645500713494,deltaRIC0,FGO-G
60,15.04338264189904,13.628555146268365,6.369132274942279,37.66852880310664,0.0013058274972589277,0.0011459344570677085,0.0006261147440385438,0.0033140890809270195,18.045838860000003,5,True,3.055996910133542,-0.0019789862504580092,0.0009235209612055135,0.0025609743151176353,0.003365689674937374,134.3036812575083,deltaRIC0,FGO-G
61,10.761435026800687,9.269491460455072,5.466718567898223,30.658041013419183,0.0011347082178371664,0.0009912796597144852,0.0005522022961411266,0.003400442968615243,18.4312179009994,5,True,1.759081792982253,-0.0024627889007523664,0.0009273103567323139,0.0014411038491982627,0.003000335643148298,-133.9311604000177,deltaRIC0,FGO-G
62,15.062093653875351,11.987026949456894,9.120189151059657,48.06194376506424,0.0013688995604307394,0.0011208009436544032,0.0007859333631109387,0.0037837508346571834,13.094874176000303,5,True,6.80176897767722,-0.0005084031612268656,0.0010635298292694857,-0.0004965764808311197,0.0012791237912751334,112.28869891427166,deltaRIC0,FGO-G
63,19.59692676569566,17.039151162072184,9.680230696429344,50.56317287052815,0.001786078154344141,0.0015639857731651464,0.0008625680696399512,0.004836275938186683,15.649339175999557,6,True,1.7833364713563755,-0.0014598257274166348,0.0007441252871079126,0.0002808159376708177,0.0016624293032158934,-91.08052607309219,deltaRIC0,FGO-G
64,13.023409783412742,12.669181724241474,3.016792472948138,21.550232548662418,0.0011748668812224092,0.0010226086107974382,0.0005784322066726613,0.0028173623011555882,33.309929000999546,7,True,2.847303028756788,-0.002360140199966339,0.001104399836081297,0.002178747740113608,0.003396601606971842,86.45357710384269,deltaRIC0,FGO-G
65,9.877826906988437,8.441808512019183,5.129067503048212,32.49864028911306,0.001043257257416843,0.0008769637039705724,0.0005650843893359,0.002897960870849662,12.544587492000574,5,True,6.779302046370556,-0.0014065490991534112,0.0011377253187441626,0.0005092873300058358,0.0018794075805277715,-54.49370542374527,deltaRIC0,FGO-G
66,14.930589058461992,11.758711492673108,9.200825705595246,52.554476455946684,0.001451311412072371,0.00114707460630624,0.0008891145383913619,0.00474846766385559,11.277849066998897,5,True,6.71837821931465,-0.0007756184817126503,0.0010692697101732944,0.001624548357612628,0.0020938192635684212,198.24277924897615,deltaRIC0,FGO-G
67,11.322303802714822,9.629943456526195,5.954725218268162,30.81519271391035,0.0009487465832711627,0.0008624259412967826,0.000395400524844193,0.0024309773951821517,15.503103992001343,6,True,7.397817351803669,-0.000895946933642234,0.0011754446418169547,0.0011803533172553453,0.0018914610668567323,148.0953459018565,deltaRIC0,FGO-G
68,11.834817069077456,10.566084511530205,5.331111812157816,35.818646523811815,0.0012525809749111467,0.0010108925223427784,0.0007396319402113552,0.004104771099419375,21.127157593999073,6,True,10.134050056358811,-0.0021798956516442644,0.0008053880021522155,0.0019881064531208346,0.0030582939942080476,-138.75090929911676,deltaRIC0,FGO-G
69,14.588397144586157,13.047500319847893,6.525646837803793,41.17694473405001,0.0011575324947302279,0.0009725493543277638,0.0006277174760615118,0.0029904533303388076,21.11500874599915,6,True,9.329380014041167,-0.0006647662245781499,0.0009570724458724816,-0.00066833643269753,0.001343344850460626,129.17997453456337,deltaRIC0,FGO-G
70,14.964188096589071,13.438128763602382,6.5835872230069485,44.05959284634405,0.001425433792877505,0.0011683810394074521,0.00081654592316067,0.0047038888225961265,15.700119582999832,6,True,6.459597761246658,-0.0022214896995360386,0.0008123139530809007,0.0024061707109887297,0.0033740966100475915,65.32032359400182,deltaRIC0,FGO-G
71,14.309636983409785,12.809837681860294,6.377599012274223,40.685369111232475,0.0012907596722612263,0.0010380822081900618,0.00076710224910057,0.004296454793844457,14.938537908999933,6,True,2.110085546269728,-0.0019923763620940302,0.0007642563095102842,0.0016146935267283863,0.002675983269775033,300.9917108667505,deltaRIC0,FGO-G
72,10.977533899672531,10.546717395563643,3.045160537077618,23.001297524461208,0.0008856356232827806,0.0007887073234491827,0.00040285383846390936,0.0022446226715406165,13.735513558000093,4,True,13.268410214838793,-0.0013419585474197136,0.0012349363050994735,0.0007422547279907485,0.0019689749876192404,-113.39087289011513,deltaRIC0,FGO-G
73,13.878932742946708,13.355296781913177,3.776350347922941,33.7794513615266,0.0013529892657588149,0.0011278467207362463,0.0007473564931029048,0.004125496704545678,10.920751265000945,5,True,1.2246620668009538,-0.0026932736992624964,0.0008486280640300285,0.0006733076479963138,0.002902970202921272,76.78507298676413,deltaRIC0,FGO-G
74,16.886159692832244,14.276240727037129,9.018388984487126,50.832511051049764,0.0013827249212666674,0.0011918220924925305,0.0007010622709422022,0.004423571638142042,9.86723325999992,4,True,1.8993506724474178,-0.00022415653528184995,0.001286383859581485,0.0019766421622833086,0.0023689963748848067,-12.841457903021364,deltaRIC0,FGO-G
75,10.41914579194147,9.107402963243837,5.061008822243744,28.28453725901975,0.0008604073410167485,0.0007547743082848308,0.00041305754566242533,0.0018926159837325087,17.197752264000883,5,True,3.7192506111175887,-0.0006607880603874305,0.0016456313186355748,0.0006085130364644647,0.0018748417034971368,-53.81376638449001,deltaRIC0,FGO-G
76,12.961222113693788,11.093420450105663,6.702932298455828,39.819022546974736,0.0013327280314161308,0.0011269009912946374,0.0007115182088615011,0.0033105134755654934,12.593687455999316,5,True,6.372127304925042,-0.0011411450144619558,0.0010249334712191015,0.00024839862894077526,0.0015538347541860014,151.83166710265505,deltaRIC0,FGO-G
77,12.436656737814076,10.628489975404232,6.457989753549318,33.77512602840776,0.0010900709524387707,0.0009449600725375766,0.0005434198585445207,0.0028264163785005313,11.235216532000777,5,True,5.2600805654483205,-0.0020723797321185516,0.0009066344804867406,0.0011083214871272788,0.0025189522333961085,149.14157586087094,deltaRIC0,FGO-G
78,11.248571335049771,9.704781247036385,5.687493123237537,35.09428769482158,0.001219161519872035,0.0010163337595701647,0.0006733650575242713,0.00327083139994639,10.000860610000018,4,True,9.91177357787066,-0.0016178493403771663,0.0009787114285436434,0.0011031655657183887,0.0021891292364562545,197.3903792984711,deltaRIC0,FGO-G
79,10.03676440979466,9.149235531774064,4.126515358246438,25.42425913641519,0.0011121998401521626,0.0009986084711641765,0.0004896627469530865,0.003033989530313232,14.816232019999006,5,True,5.207106265069554,-0.00285348208653634,0.0010231077525302622,0.0014898546511943468,0.003377688021880756,8.692233551751997,deltaRIC0,FGO-G
80,11.98635610757845,10.931813206662401,4.916115616248742,22.012946279964037,0.0009170331514512592,0.0008747786585133413,0.00027515831710167745,0.001803453898676226,18.20530677900024,7,True,12.089574003026064,-0.001609488463774948,0.0011665703126466486,0.0008973030408735155,0.002180938366055767,163.8747498912344,deltaRIC0,FGO-G
81,10.185172329974286,9.042789348519184,4.686757534754902,27.21274166965654,0.0010084837896965685,0.0008386115857007179,0.000560151910118389,0.0026234057320736457,40.547323507998954,13,True,6.602941970005047,-0.0018487573515373666,0.0010700230734688285,-6.367918455276132e-05,0.0021370325596874844,10.78915033069643,deltaRIC0,FGO-G
82,18.666366082061245,16.930134519727055,7.861537244933262,32.683865408350066,0.0015307802677216,0.0014255144802567898,0.0005578500646446386,0.0036213289908440015,16.950434995998876,5,True,8.752703528272882,-0.002334965560699474,0.0008806465709771076,0.0012577456273663095,0.002794553026118026,198.7903268561422,deltaRIC0,FGO-G
83,15.808086277378086,14.339920026330425,6.652990710310442,31.51001636318565,0.0012634825162707514,0.0011529779003874182,0.0005167494848958158,0.002830262203616482,12.30998066599932,5,True,3.230275482049367,-0.000734032656060439,0.001256647374714529,-0.0011337423973066182,0.0018448139169007314,-32.73291272647475,deltaRIC0,FGO-G
84,8.25179905778713,7.2981272953727325,3.850912316663681,23.945065442917702,0.0008092278538163463,0.000723666860624008,0.00036215465512236933,0.001812818077698734,19.406102759001442,5,True,10.079865225890094,-0.0015993784369310352,0.0013358352250000623,0.0009377949756896296,0.0022851535067254544,-27.950545035251707,deltaRIC0,FGO-G
85,15.761725983435925,14.330898911834476,6.561809381237816,34.08815616641782,0.0013934975871764922,0.0012767890523250973,0.0005582519514784384,0.0024853456241798735,20.33122615299908,6,True,5.183747874568964,-0.0016067265736918546,0.001381604752789292,-0.001731607916187661,0.00273657960800363,-105.7013746819357,deltaRIC0,FGO-G
86,12.429668468339981,11.156083821210897,5.480734622927991,33.989378540654954,0.001131776227653192,0.0009243534606184195,0.0006530605709454843,0.003778796639877881,18.513287602001583,7,True,10.847187968032278,-0.002663788181253579,0.0006973148981998153,0.0012386371852312155,0.003019310785340783,99.84050480406586,deltaRIC0,FGO-G
87,12.717531681591508,10.727410757695916,6.83068594710324,33.37373012720611,0.0012768641723315875,0.0010698570314974557,0.000696984968804552,0.0037665853370099952,7.94415227600075,5,True,3.1722097417305166,-0.0018730898048061814,0.0009006218997846195,-4.258702711912426e-05,0.0020787974596192292,-50.09687138642039,deltaRIC0,FGO-G
88,14.275638851848663,12.935663048686266,6.03841751779916,26.224400940085385,0.0013291648525062762,0.0011669875604019108,0.0006362540679675278,0.003729539986502178,21.965397650999876,5,True,3.9245385000777335,-0.002474241280242909,0.0010643739334164455,-0.0002136385134494225,0.00270192583122175,-36.61232763429143,deltaRIC0,FGO-G
89,12.942837301817011,11.10500093827341,6.648006587109586,35.63951201328886,0.0011981282309069074,0.001003396030111882,0.0006547577143125775,0.003515646203298636,17.004877401999693,5,True,6.474666698948306,-0.0014900654456343157,0.0007678246592750221,0.000535988142982425,0.0017598673328072046,84.84580887947959,deltaRIC0,FGO-G
90,10.669407746177127,9.109723189428028,5.5542060698340805,31.141315336149056,0.0011155320415720447,0.0009052106665188743,0.0006519243706093138,0.003659910557253879,17.60710380800083,5,True,2.657600371395182,-0.0017535576954576463,0.0009989553214908215,9.95360237640073e-05,0.002020589949905797,285.084098436193,deltaRIC0,FGO-G
91,11.340536704130503,10.809667585133381,3.429119338350276,16.80071376041492,0.0010208326271710958,0.0009686187753773235,0.0003222994270605759,0.0016765270506476024,12.454689940001117,5,True,5.67666231522,-0.001956521794793537,0.001433136071467436,0.001923576359799574,0.0030954809876371425,-67.87163682393293,deltaRIC0,FGO-G
92,11.23292915503701,9.970401188149406,5.173953763750635,29.471071243368502,0.0012516732230175517,0.0010503597494242527,0.0006807571182210043,0.003583712212414473,20.617716148999534,6,True,2.2953170724977148,-0.002847572687382658,0.0008530341098096936,0.0008819804445163146,0.003100681684232631,-27.223340077143803,deltaRIC0,FGO-G
93,17.192685410228947,16.108741402814616,6.008068078204965,33.68131957876158,0.0014587565721496975,0.0012778841472354866,0.0007035501709431735,0.0037015626280343184,18.268344603000514,5,True,4.775650052251446,-0.0011969511211599045,0.0010295311066563177,0.0027338682020554175,0.0031570020006690927,-141.05468412535993,deltaRIC0,FGO-G
94,13.936381566888677,12.542537969978426,6.075152051559201,39.1505643420526,0.001310648407646845,0.00116025999840252,0.0006095867326100486,0.0034123472893916097,11.529681607000384,7,True,8.82844800830999,-0.0007297849018083699,0.0011447124805568044,0.0012139258953213943,0.0018211448996117287,-257.4046850455925,deltaRIC0,FGO-G
