scenario,config,est,mode,seed,pos_rms,vel_rms,dv_err_norm,t_star_error,rigid_dev,n_iters,converged,runtime_s,wall_s,n_steps,q_mult,q_pos_R,q_vel_R,q_pos_I,q_vel_I,q_pos_C,q_vel_C
eps20,RIC0,BLS,BLS-G,19,14.316267260992067,0.0012651942055050582,0.0020521929104118774,-51.05609768243448,,12.0,True,32.52868674500496,32.611211417999584,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,RIC0,BLS,BLS-G,20,12.680638687194888,0.0012813440049865238,0.002279380351996909,75.71065136429388,,14.0,True,46.63691864199063,46.72073934299988,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,RIC0,BLS,BLS-G,18,17.475539100782267,0.0019251643981402808,0.003532232716200114,-295.82305562071997,,21.0,True,56.447634287993424,56.51803346200904,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,FGO,FGO-G,9,12.654276617121921,0.007295678352788762,0.01521120032198047,-114.78591699930985,3.8270622219594346,19.0,True,33.68877045699628,33.930308665003395,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,FGO,FGO-G,12,15.102248096104105,0.006945390800302915,0.01424022970123139,-90.86631012407452,6.582017814966401,7.0,True,15.247729994996917,15.562398762995144,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,FGO,FGO-G,3,15.574922482769093,0.003272863262494366,0.015669235736738642,-3.638839951476257,2.06473859977018,29.0,True,84.50914197499515,84.83409392999602,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,FGO,FGO-G,10,12.880511458250645,0.005311195164815644,0.012759501729931446,112.79790508063161,2.9622076824846837,25.0,True,77.51067975899787,77.9173190809961,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,FGO,FGO-G,5,14.198845186398476,0.007058444507467046,0.00850405242835798,-99.976418640661,7.392295520925765,35.0,True,103.69226522400277,104.09879918799561,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,FGO,FGO-G,14,10.44158494017218,0.005325421056890241,0.013532820413843611,-53.262707041161775,1.0818790716494409,24.0,True,57.86951595300343,58.183073770997,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,FGO,FGO-G,15,13.696815284443964,0.001586206782985949,0.0027061673621290635,45.894630967857665,4.380390353338896,11.0,True,29.702159477994428,30.084139858998242,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
