seed,pos_rms,pos_mean,pos_std,pos_max,vel_rms,vel_mean,vel_std,vel_max,runtime_s,n_iters,converged,rigid_dev,dv_err_R,dv_err_I,dv_err_C,dv_err_norm,t_star_error,config,mode
57,951.9314027769318,696.2380127945161,649.1733398198055,1944.2053740599818,0.17625884077167006,0.08410592625193954,0.15489794097881432,1.9026547966194578,1.922589694000635,,,,,,,,,deltaC0.2,EKF-B
58,962.6047887820702,696.0829929930778,664.8882960708307,1964.0225756509217,0.1419572404550282,0.0800900216977201,0.11720685364800737,1.617951733900222,1.2426030730021012,,,,,,,,,deltaC0.2,EKF-B
59,950.1857472086566,677.8412136891408,665.8710409853439,1948.2199390423234,0.13117962568046618,0.07412711478482872,0.10822783859684185,1.726949096337228,1.4444991080017644,,,,,,,,,deltaC0.2,EKF-B
60,953.3004041811544,686.1513713472482,661.7990300765351,1949.8866717917804,0.1601334717223161,0.08032812436920607,0.13852841297426016,1.7221307899667158,1.4093059040023945,,,,,,,,,deltaC0.2,EKF-B
61,944.9577042319573,669.9309818843973,666.4364503077086,1943.7519150043615,0.18975733108988238,0.0813053650364225,0.17145635689191965,2.0477138311638896,1.4439318689983338,,,,,,,,,deltaC0.2,EKF-B
62,949.4441439687148,685.7340708464385,656.6680794715526,1949.730191995024,0.1135842308646472,0.0731470837094665,0.08689580913895546,1.0194997681740376,2.03727881800296,,,,,,,,,deltaC0.2,EKF-B
63,943.3013113651886,676.9802055489704,656.8981392256779,1935.2449712374446,0.15253196342633984,0.07910528272434461,0.1304160807254833,1.9296229942764598,1.3945686090009985,,,,,,,,,deltaC0.2,EKF-B
64,952.7058203025065,680.2857994368457,666.9779689936121,1954.1939173702935,0.13564588388305382,0.0755549872993016,0.11265544686617374,1.809043630488006,1.8847158230018977,,,,,,,,,deltaC0.2,EKF-B
65,959.9085839256937,711.6400643443606,644.1994320970681,2036.9647206146024,0.21166938526057313,0.08826406311345324,0.19238862705288293,2.043576939853535,1.9070028249989264,,,,,,,,,deltaC0.2,EKF-B
66,959.817159012903,701.9909055552403,654.566839408577,1947.3277161097276,0.1294128985951621,0.07346163519928964,0.10654147772885547,2.2156497980890926,1.4409878719998233,,,,,,,,,deltaC0.2,EKF-B
67,951.5780098058393,684.7243613924027,660.7974407197778,1942.366750033373,0.17944920608338077,0.0818623759732592,0.1596889757120648,2.0612418358758795,1.9052540740012773,,,,,,,,,deltaC0.2,EKF-B
68,951.0869962542066,675.2339505380133,669.7951824884058,1946.0195041043505,0.1267714315959925,0.0717828441042127,0.10449028261617298,1.457384121049869,1.3788172130007297,,,,,,,,,deltaC0.2,EKF-B
69,975.8140773976334,729.5616554555642,648.0377338830903,2503.37610281101,0.20607500078041885,0.08845686774809902,0.18612438984411728,2.222755191482594,1.9106155250010488,,,,,,,,,deltaC0.2,EKF-B
